名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
西城俊秀,九龙坡西彭,九龙坡区西彭镇西竹路18号,0,未知类型,4户,3栋,商品房,暂无信息 ,0.85至1.8元/平米/月,暂无信息,暂无信息
翠林居,九龙坡西彭,重庆市九龙坡区铝城南路11号,0,塔楼,6户,3栋,商品房,2006年 ,0.6至1.2元/平米/月,暂无信息,暂无信息
星光名都,九龙坡西彭,铝城北路5号,0,未知类型,2户,2栋,商品房,2004年 ,暂无信息,暂无信息,暂无信息
怡心园小区,九龙坡西彭,重庆市九龙坡区铝城正街5号,0,未知类型,4户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
西海岸东区,九龙坡西彭,九龙坡区西彭镇新城东路16号6幢11-2号,4853,塔楼/板楼,193户,5栋,商品房,2000-2020年 ,0.88至1.9元/平米/月,暂无信息,暂无信息
斌鑫世纪城,九龙坡杨家坪,斌鑫世纪城（中央时代）,10100,塔楼,447户,2栋,商品房/私产,2001-2019年 ,1.5元/平米/月,重庆晨风物业管理公司,中融置业有限公司
百康年,九龙坡杨家坪,杨家坪正街8号,11941,塔楼,878户,2栋,商品房/私产,2006-2007年 ,1.2至1.22元/平米/月,家利物业管理(重庆)有限公司,重庆百康年城市建设发展有限公司
巴渝大厦,九龙坡杨家坪,劳动三村2号,12467,塔楼,300户,1栋,商品房,2002-2008年 ,1元/平米/月,重庆富州物业管理有限公司,重庆大众房地产开发公司
保利花半里百合园,九龙坡杨家坪,兴胜路4号,16397,塔楼/塔板结合,1774户,6栋,商品房,2014-2015年 ,2.2元/平米/月,保利重庆物业管理有限公司,重庆保利中汇房地产开发有限公司
信合大厦（九龙坡）,九龙坡杨家坪,杨家坪西郊支路21号,9426,塔楼,165户,1栋,商品房,2003年 ,1元/平米/月,无物业管理服务,秀山市政建设开发有限公司
重庆科技学院杨家坪家属区,九龙坡杨家坪,西郊支路19号,8667,板楼,654户,12栋,商品房/限价商品房/使用权/集资房,1997-2007年 ,0.9至1.5元/平米/月,暂无信息,重庆银鑫科技集团
金洲商务大厦,九龙坡杨家坪,杨家坪正街,5934,塔楼,61户,1栋,商品房,2006-2008年 ,1元/平米/月,重庆昌庆物业发展有限公司,未知
和坤和家园,九龙坡杨家坪,天兴路51号,9835,塔楼,686户,3栋,商品房,2004-2012年 ,1.1至1.4元/平米/月,重庆深国贸物业管理有限公司,无开发商
银都大厦,九龙坡杨家坪,杨家坪正街13号,9457,塔楼,232户,2栋,商品房/房改房,1999-2017年 ,1.8元/平米/月,中庚城物业,河南中中置业集团有限公司
重百大楼,九龙坡杨家坪,杨家坪正街20号,9550,塔楼,187户,1栋,商品房,1998-2012年 ,2.5元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司
西郊大厦,九龙坡杨家坪,九 龙坡杨家坪前进路,8855,塔楼,186户,1栋,商品房,1995-2003年 ,0.8元/平米/月,重庆博诚物业管理有限公司,重庆地博房地产开发有限公司
珠江彩世界,九龙坡杨家坪,西郊路36号,8860,塔楼,759户,1栋,商品房,2005年 ,1元/平米/月,重庆市珠江实业有限公司,重庆珠江实业有限公司
中阳雅阁,九龙坡杨家坪,兴胜路2号附1号,7872,未知类型,79户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
跃华新都,九龙坡杨家坪,九 龙坡杨家坪步行街苏宁电器楼上,8862,塔楼,651户,1栋,商品房,2000-2005年 ,5元/平米/月,重庆跃华物业管理有限公司,跃华实业开发有限公司
斌鑫新华苑一期,九龙坡杨家坪,天宝路10号,8496,塔楼,758户,7栋,商品房/经济适用房/拆迁还建房/集资房,2000-2019年 ,1至1.1元/平米/月,重庆斌鑫物业管理有限公司,重庆斌鑫集团有限公司
佳宝园,九龙坡杨家坪,直港大道天宝路,7221,塔板结合,128户,2栋,商品房,2000-2003年 ,1至1.2元/平米/月,重庆佳锦园绿都物业管理有限公司,重庆佳宇房地产开发有限责任公司
天鹅花园,九龙坡杨家坪,直港大道天宝路125号,6605,塔楼/板楼,255户,4栋,商品房,2000-2007年 ,0.5至0.9元/平米/月,重庆天信物业管理有限公司,天宝有限公司
天鹅山庄综合楼,九龙坡杨家坪,直港大道,6743,塔板结合,112户,3栋,商品房/集资房,2000-2002年 ,1元/平米/月,暂无信息,暂无信息
建宇大厦,九龙坡杨家坪,直港大道,8358,塔板结合,388户,2栋,商品房/集资房,2003-2010年 ,0.5元/平米/月,重庆恒建物业管理有限公司,市建
艾佳天泰,九龙坡杨家坪,杨家坪横街97号,10801,塔楼,529户,1栋,商品房,2000-2015年 ,1.6元/平米/月,重庆艾佳兴物业管理有限公司,重庆艾佳地产开发有限公司
立丹百货,九龙坡杨家坪,杨家坪正街25号,9705,塔楼,206户,1栋,商品房/使用权,2001年 ,0.65元/平米/月,中交物业, 重庆汇东房地产开发有限公司
西城国际,九龙坡杨家坪,珠江路48号,9397,塔楼,1194户,4栋,商品房/房改房/使用权,2000-2011年 ,2.8至14元/平米/月,重庆恒建物业管理有限公司,山西中中房地产开发有限公司
西郊支路,九龙坡杨家坪,西郊支路,6260,塔楼/板楼,862户,18栋,商品房/房改房/经济适用房/拆迁还建房/集资房,1997-2012年 ,0.7至1.9元/平米/月,重庆市涪陵区毓炫物业管理有限责任公司,重庆鑫源置业集团
盛仁汇,九龙坡杨家坪,杨家坪横街28号,11284,塔楼,448户,1栋,商品房,2003-2008年 ,1元/平米/月,重庆平峰物业管理有限公司,重庆盛仁汇物业发展有限公司
世纪公寓,九龙坡杨家坪,珠江路49号,8180,塔楼/板楼,293户,4栋,商品房/房改房/集资房,1998-2005年 ,0.5元/平米/月,暂无信息,未知
斌鑫新华苑二期,九龙坡杨家坪,天宝路12号,10095,塔楼,420户,5栋,商品房,2000-2013年 ,0.8至1.8元/平米/月,重庆斌鑫物业管理有限公司,重庆斌鑫集团有限公司
劳动三村,九龙坡杨家坪,劳动三村,9067,板楼,1151户,19栋,商品房/房改房/使用权/拆迁还建房/集资房,1984-2010年 ,0.5元/平米/月,无物业管理服务,集资房
兴胜路,九龙坡杨家坪,兴胜路,7729,板楼,908户,21栋,商品房/房改房/经济适用房/私产/拆迁还建房/集资房,1990-2007年 ,1元/平米/月,暂无信息,暂无信息
盾安九龙都,九龙坡杨家坪,九龙坡区兴胜路23号,10509,塔楼,812户,3栋,商品房,2004-2006年 ,1.2元/平米/月,重庆盾安物业管理有限公司,重庆加美东珠房地产开发有限公司
正升百老汇,九龙坡杨家坪,西郊路3号,11959,塔楼,1207户,3栋,商品房,2008-2010年 ,1.5元/平米/月,重庆正升置业有限公司,重庆正升置业有限公司
斌鑫世纪城,九龙坡杨家坪,斌鑫世纪城（中央时代）,10100,塔楼,447户,2栋,商品房/私产,2001-2019年 ,1.5元/平米/月,重庆晨风物业管理公司,中融置业有限公司
百康年,九龙坡杨家坪,杨家坪正街8号,11941,塔楼,878户,2栋,商品房/私产,2006-2007年 ,1.2至1.22元/平米/月,家利物业管理(重庆)有限公司,重庆百康年城市建设发展有限公司
巴渝大厦,九龙坡杨家坪,劳动三村2号,12467,塔楼,300户,1栋,商品房,2002-2008年 ,1元/平米/月,重庆富州物业管理有限公司,重庆大众房地产开发公司
保利花半里百合园,九龙坡杨家坪,兴胜路4号,16397,塔楼/塔板结合,1774户,6栋,商品房,2014-2015年 ,2.2元/平米/月,保利重庆物业管理有限公司,重庆保利中汇房地产开发有限公司
信合大厦（九龙坡）,九龙坡杨家坪,杨家坪西郊支路21号,9426,塔楼,165户,1栋,商品房,2003年 ,1元/平米/月,无物业管理服务,秀山市政建设开发有限公司
重庆科技学院杨家坪家属区,九龙坡杨家坪,西郊支路19号,8667,板楼,654户,12栋,商品房/限价商品房/使用权/集资房,1997-2007年 ,0.9至1.5元/平米/月,暂无信息,重庆银鑫科技集团
金洲商务大厦,九龙坡杨家坪,杨家坪正街,5934,塔楼,61户,1栋,商品房,2006-2008年 ,1元/平米/月,重庆昌庆物业发展有限公司,未知
和坤和家园,九龙坡杨家坪,天兴路51号,9835,塔楼,686户,3栋,商品房,2004-2012年 ,1.1至1.4元/平米/月,重庆深国贸物业管理有限公司,无开发商
银都大厦,九龙坡杨家坪,杨家坪正街13号,9457,塔楼,232户,2栋,商品房/房改房,1999-2017年 ,1.8元/平米/月,中庚城物业,河南中中置业集团有限公司
重百大楼,九龙坡杨家坪,杨家坪正街20号,9550,塔楼,187户,1栋,商品房,1998-2012年 ,2.5元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司
西郊大厦,九龙坡杨家坪,九 龙坡杨家坪前进路,8855,塔楼,186户,1栋,商品房,1995-2003年 ,0.8元/平米/月,重庆博诚物业管理有限公司,重庆地博房地产开发有限公司
珠江彩世界,九龙坡杨家坪,西郊路36号,8860,塔楼,759户,1栋,商品房,2005年 ,1元/平米/月,重庆市珠江实业有限公司,重庆珠江实业有限公司
中阳雅阁,九龙坡杨家坪,兴胜路2号附1号,7872,未知类型,79户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
跃华新都,九龙坡杨家坪,九 龙坡杨家坪步行街苏宁电器楼上,8862,塔楼,651户,1栋,商品房,2000-2005年 ,5元/平米/月,重庆跃华物业管理有限公司,跃华实业开发有限公司
斌鑫新华苑一期,九龙坡杨家坪,天宝路10号,8496,塔楼,758户,7栋,商品房/经济适用房/拆迁还建房/集资房,2000-2019年 ,1至1.1元/平米/月,重庆斌鑫物业管理有限公司,重庆斌鑫集团有限公司
佳宝园,九龙坡杨家坪,直港大道天宝路,7221,塔板结合,128户,2栋,商品房,2000-2003年 ,1至1.2元/平米/月,重庆佳锦园绿都物业管理有限公司,重庆佳宇房地产开发有限责任公司
天鹅花园,九龙坡杨家坪,直港大道天宝路125号,6605,塔楼/板楼,255户,4栋,商品房,2000-2007年 ,0.5至0.9元/平米/月,重庆天信物业管理有限公司,天宝有限公司
天鹅山庄综合楼,九龙坡杨家坪,直港大道,6743,塔板结合,112户,3栋,商品房/集资房,2000-2002年 ,1元/平米/月,暂无信息,暂无信息
建宇大厦,九龙坡杨家坪,直港大道,8358,塔板结合,388户,2栋,商品房/集资房,2003-2010年 ,0.5元/平米/月,重庆恒建物业管理有限公司,市建
艾佳天泰,九龙坡杨家坪,杨家坪横街97号,10801,塔楼,529户,1栋,商品房,2000-2015年 ,1.6元/平米/月,重庆艾佳兴物业管理有限公司,重庆艾佳地产开发有限公司
立丹百货,九龙坡杨家坪,杨家坪正街25号,9705,塔楼,206户,1栋,商品房/使用权,2001年 ,0.65元/平米/月,中交物业, 重庆汇东房地产开发有限公司
西城国际,九龙坡杨家坪,珠江路48号,9397,塔楼,1194户,4栋,商品房/房改房/使用权,2000-2011年 ,2.8至14元/平米/月,重庆恒建物业管理有限公司,山西中中房地产开发有限公司
西郊支路,九龙坡杨家坪,西郊支路,6260,塔楼/板楼,862户,18栋,商品房/房改房/经济适用房/拆迁还建房/集资房,1997-2012年 ,0.7至1.9元/平米/月,重庆市涪陵区毓炫物业管理有限责任公司,重庆鑫源置业集团
盛仁汇,九龙坡杨家坪,杨家坪横街28号,11284,塔楼,448户,1栋,商品房,2003-2008年 ,1元/平米/月,重庆平峰物业管理有限公司,重庆盛仁汇物业发展有限公司
世纪公寓,九龙坡杨家坪,珠江路49号,8180,塔楼/板楼,293户,4栋,商品房/房改房/集资房,1998-2005年 ,0.5元/平米/月,暂无信息,未知
斌鑫新华苑二期,九龙坡杨家坪,天宝路12号,10095,塔楼,420户,5栋,商品房,2000-2013年 ,0.8至1.8元/平米/月,重庆斌鑫物业管理有限公司,重庆斌鑫集团有限公司
劳动三村,九龙坡杨家坪,劳动三村,9067,板楼,1151户,19栋,商品房/房改房/使用权/拆迁还建房/集资房,1984-2010年 ,0.5元/平米/月,无物业管理服务,集资房
兴胜路,九龙坡杨家坪,兴胜路,7729,板楼,908户,21栋,商品房/房改房/经济适用房/私产/拆迁还建房/集资房,1990-2007年 ,1元/平米/月,暂无信息,暂无信息
盾安九龙都,九龙坡杨家坪,九龙坡区兴胜路23号,10509,塔楼,812户,3栋,商品房,2004-2006年 ,1.2元/平米/月,重庆盾安物业管理有限公司,重庆加美东珠房地产开发有限公司
正升百老汇,九龙坡杨家坪,西郊路3号,11959,塔楼,1207户,3栋,商品房,2008-2010年 ,1.5元/平米/月,重庆正升置业有限公司,重庆正升置业有限公司
民主一村(杨家坪),九龙坡杨家坪,杨家坪民主一村,12590,塔楼/板楼/塔板结合/平房,1572户,23栋,商品房/房改房/经济适用房/拆迁还建房/集资房,1979-2000年 ,0.3至5元/平米/月,重庆高地物业,无
福星颐美华庭,九龙坡杨家坪,福星颐美华庭,9729,塔楼,1874户,2栋,商品房,2010-2013年 ,1.2至1.3元/平米/月,暂无信息,重庆市金科星聚置业有限公司
盛世华城（九龙坡）,九龙坡杨家坪,兴胜路55号,12355,塔楼/板楼,2021户,12栋,商品房,2007年 ,1.2至4.5元/平米/月,重庆海兰云天物业管理有限公司,重庆力扬物业发展有限公司
民主三村,九龙坡杨家坪,民主三村,9005,塔楼/板楼,1358户,18栋,商品房/房改房/经济适用房/使用权/私产/拆迁还建房/集资房,1990-2011年 ,0.6元/平米/月,暂无信息,故城县民主房地产开发有限公司
前进支路,九龙坡杨家坪,前进支路,6846,板楼,766户,10栋,商品房/房改房/经济适用房/使用权/拆迁还建房/集资房,1980-2015年 ,暂无信息,暂无信息,中科建工集团有限公司
上江城,九龙坡杨家坪,天兴路2号,9830,塔楼/塔板结合,1715户,16栋,商品房,2000-2016年 ,1至3元/平米/月,重庆晋愉物业管理有限公司,重庆晋愉地产股份有限公司
建业大厦,九龙坡杨家坪,劳动三村1幢附2号,9263,塔楼,288户,1栋,商品房/房改房/经济适用房/拆迁还建房/集资房,2000-2006年 ,0.7元/平米/月,暂无信息,重庆敬业房地产开发有限公司
海丰楼,九龙坡杨家坪,冶金路,8709,未知类型,60户,1栋,商品房/集资房,2000-2005年 ,暂无信息,暂无信息,暂无信息
恒大绿洲,九龙坡杨家坪,西郊支路12号,12639,塔楼/平房,1401户,15栋,商品房,2010-2014年 ,1.8至2元/平米/月,金碧物业有限公司重庆分公司,恒大地产集团重庆有限公司
佳庆园,九龙坡杨家坪,谢家湾正街,8116,塔楼/板楼/塔板结合,378户,5栋,商品房/经济适用房/拆迁还建房/集资房,1999-2013年 ,0.9至1元/平米/月, 重庆宗申天源物业管理有限公司,上海宗欣置业有限公司
华辰苑,九龙坡杨家坪,冶金路华辰苑小区,9586,塔楼/板楼,555户,2栋,商品房/集资房,1990-2009年 ,1至1.2元/平米/月,重庆顺和物业管理有限公司,中冶建工集团重庆房地产有限公司
佳锦园,九龙坡杨家坪,天兴路6号,7757,塔楼,370户,3栋,商品房,2001-2011年 ,1元/平米/月,重庆佳锦园绿都物业管理有限公司,重庆佳宇房地产开发有限责任公司
佳新花园,九龙坡杨家坪,兴胜路,9206,塔楼/塔板结合,114户,3栋,商品房/拆迁还建房,暂无信息 ,2元/平米/月,重庆宏康物业管理公司,重庆融华房地产有限公司/重庆融汇实业有限公司
润安大厦,九龙坡杨家坪,"杨家坪直港大道天宝路116号, 天宝路118号",8241,塔楼,410户,2栋,商品房,1999-2004年 ,1元/平米/月,重庆市兴茂物业管理公司,重庆兴现置业有限公司
佳瑞园,九龙坡杨家坪,直港大道,8771,塔楼,209户,2栋,商品房/集资房,2002-2010年 ,0.8元/平米/月,上海佳宇物业有限公司,中融置业有限公司
晋渝城市彩园,九龙坡杨家坪,西郊支路,9254,塔楼,422户,2栋,商品房/使用权/私产,2000年 ,1元/平米/月,重庆晋愉物业管理有限公司,重庆晋愉地产股份有限公司
荣州苑,九龙坡杨家坪,新胜一村,8224,塔楼,346户,4栋,商品房,2000-2006年 ,1元/平米/月,重庆渝诚物业管理有限公司,荣津开发公司
金鹏星河世家,九龙坡杨家坪,直港大道28号,9098,塔楼,301户,1栋,商品房/私产,2001-2020年 ,1元/平米/月,重庆金鹏物业（集团）有限公司,重庆金鹏物业（集团）有限公司
联发嘉园,九龙坡杨家坪,西郊支路18号,13481,塔楼/板楼,1684户,6栋,商品房,2010-2012年 ,1.5至2元/平米/月,厦门联发（集团）物业服务有限公司,联发集团重庆房地产开发有限公司
金鼎大厦,九龙坡杨家坪,冶金一村15号,9532,塔楼,424户,2栋,商品房,1998-2005年 ,0.5至1.5元/平米/月,深圳市世外桃源物业管理有限公司重庆分公司,天津金鼎大厦投资有限公司
金江明珠,九龙坡杨家坪,直港大道48号,8933,塔楼,367户,2栋,商品房,2000-2013年 ,0.9至1元/平米/月,中交物业,河南中中置业集团有限公司
电力大厦(九龙坡),九龙坡杨家坪,杨家坪正街3号,8868,塔楼,156户,1栋,商品房/集资房,2002-2011年 ,1.8元/平米/月,重庆创融物业服务有限公司, 重庆汇东房地产开发有限公司
君安楼,九龙坡杨家坪,直港大道,8518,塔楼,144户,1栋,商品房,1998-2006年 ,0.8元/平米/月,重庆君安物业发展有限公司,重庆君安物业发展有限公司
斌鑫丰泽园,九龙坡杨家坪,直港大道5号,9496,塔楼,520户,5栋,商品房/房改房/私产,2000-2018年 ,1元/平米/月,重庆斌鑫物业管理有限公司,重庆斌鑫集团有限公司
劳动二村,九龙坡杨家坪,劳动二村,13907,塔楼/板楼/平房,1009户,18栋,商品房/房改房/经济适用房/集资房,1995-2009年 ,1.5元/平米/月,街道办事处（委员会）代管物业,重庆祥瑞房地产集团有限公司
九龙商业城,九龙坡杨家坪,前进支路,7550,板楼,225户,1栋,商品房,1998-2011年 ,1元/平米/月,暂无信息,河南中中置业集团有限公司
金汇园,九龙坡杨家坪,西郊路24巷16号,7324,塔楼/板楼,140户,3栋,商品房,2000-2007年 ,1.7元/平米/月,重庆钱龙商厦物业,重庆鑫源置业集团
建设广场,九龙坡杨家坪,谢家湾正街59号,8834,塔楼,448户,2栋,商品房,2000-2017年 ,1至1.1元/平米/月,重庆恒信物业管理有限公司,重庆鑫源置业集团
前进路68号,九龙坡杨家坪,前进路68号,9673,塔楼,401户,1栋,商品房/集资房,1993-2004年 ,0.8元/平米/月,暂无信息,重庆佳华物业有限公司
石坪桥正街3号,九龙坡杨家坪,石坪桥正街3号,6777,塔楼,182户,2栋,商品房/房改房/集资房/定向安置房,1998-2000年 ,0.5元/平米/月,暂无信息,未知
四季花园,九龙坡杨家坪,西郊路17号,11038,塔楼,777户,2栋,商品房,2007-2010年 ,1.1元/平米/月,家利物业管理（重庆）有限公司大都会分公司,重庆大都宇房地产开发建设有限公司
天兴路,九龙坡杨家坪,天兴路,7886,塔楼,341户,3栋,商品房/拆迁还建房/集资房,2003-2015年 ,0.8元/平米/月,重庆恒建物业管理有限公司,河南中中置业有限公司
中阳大厦,九龙坡杨家坪,石坪桥正街2号附11号,8373,板楼,170户,1栋,商品房,2000-2005年 ,1元/平米/月,中阳房地产开发有限公司,重庆中阳房地产开发有限公司
天合家园,九龙坡杨家坪,杨家坪直港大道中段10-2号,8627,塔楼,257户,3栋,商品房,2002年 ,1元/平米/月,重庆阜康物业发展有限公司,重庆阜康物业发展有限公司
桃景阁,九龙坡杨家坪,冶金二村1号,10019,塔楼,144户,1栋,商品房/房改房/经济适用房/拆迁还建房/集资房,2002-2005年 ,0.7元/平米/月,重庆宏康物业管理公司,上海桃苑房地产发展有限公司
天赐佳园,九龙坡杨家坪,西郊路56号,9693,塔楼,337户,3栋,商品房,2000-2008年 ,1元/平米/月,重庆天源物业管理有限公司,重庆天赐物业发展有限公司
桃源佳景,九龙坡杨家坪,西郊二村2号,7738,塔楼/板楼,437户,7栋,商品房,1998-2011年 ,0.5至1元/平米/月,重庆钱龙商厦物业,重庆亚城房地产开发有限公司
西郊三村,九龙坡杨家坪,西郊三村,7020,塔楼/板楼,1267户,27栋,商品房/房改房/经济适用房/拆迁还建房/集资房,1980-2003年 ,0.8至8元/平米/月,重庆小康物业有限责任公司,重庆曦圆房地产开发有限公司
西城镜园,九龙坡杨家坪,西郊三村1号,12961,塔楼,1842户,8栋,商品房/私产/集资房,2000-2009年 ,1.2至2元/平米/月,广厦重庆第一物业管理有限公司,广厦重庆置业发展有限公司
团结路,九龙坡杨家坪,团结路,7964,塔楼/板楼/塔板结合,427户,8栋,商品房/房改房/拆迁还建房,2011-2015年 ,暂无信息,重庆恒建物业管理有限公司,南雅集团
西郊二村,九龙坡杨家坪,西郊二村,6492,塔楼/板楼,1150户,9栋,商品房/房改房/集资房,1996-2004年 ,1元/平米/月,重庆宏浩物业,上海西郊九韵置业公司
阳光馨苑(九龙坡),九龙坡杨家坪,西郊路24巷25号,10494,塔楼,366户,4栋,商品房/拆迁还建房/集资房,2002年 ,0.9至1元/平米/月,无物业管理服务,无开发商
冶金四村,九龙坡杨家坪,冶金四村,6861,板楼/塔板结合,835户,16栋,商品房/房改房/经济适用房/私产/拆迁还建房/集资房,1992-2011年 ,0.5至8元/平米/月,无物业,中冶建工集团重庆房地产有限公司
冶金路,九龙坡杨家坪,冶金路,6717,板楼/塔板结合,193户,3栋,商品房/房改房/集资房,1993-2009年 ,暂无信息,暂无信息,暂无信息
珠江花园北区,九龙坡杨家坪,直港大道珠江花园小区,10085,塔楼/塔板结合,727户,9栋,商品房,1998-2012年 ,1.2至1.5元/平米/月,重庆珠江物业管理有限公司,重庆珠江实业有限公司
直港大道2号,九龙坡杨家坪,直港大道2号,7237,板楼,223户,1栋,商品房/集资房,2002年 ,暂无信息,暂无信息,金科
冶金社区,九龙坡杨家坪,冶金一村,6791,塔楼/板楼/平房,1673户,34栋,商品房/房改房/使用权/私产/拆迁还建房/集资房,1990-2000年 ,0.5至0.6元/平米/月,暂无信息,无开发商
直港大道,九龙坡杨家坪,直港大道,6868,塔楼/板楼/平房,508户,14栋,商品房/房改房/限价商品房/私产/拆迁还建房/集资房,1995-2010年 ,10元/平米/月,暂无信息,无
珠江花园南区,九龙坡杨家坪,直港大道199号,9554,塔楼/板楼/塔板结合,1712户,27栋,商品房/私产,1998-2008年 ,1.2至2.5元/平米/月,重庆珠江物业管理有限公司,重庆珠江实业有限公司
西郊支路20号,九龙坡杨家坪,西郊支路20号,8121,塔楼/板楼,515户,9栋,商品房/经济适用房/集资房,1992-2014年 ,1.9至1.96元/平米/月,暂无信息,重庆银星公司
建工二村,九龙坡杨家坪,杨石支路建工二村,14870,塔楼,1024户,29栋,商品房/房改房/经济适用房/拆迁还建房/集资房,1978-2010年 ,1至1.8元/平米/月,重庆宏康物业管理公司,重庆鑫源置业集团
艺校宿舍,九龙坡杨家坪,九龙坡区杨家坪兴胜路1号3-2-2号,8437,塔楼,30户,2栋,商品房/集资房,暂无信息 ,暂无信息,暂无信息,暂无信息
重庆杨家坪五环大楼,九龙坡杨家坪,杨家坪正街11号,7026,未知类型,112户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
金茂大厦,九龙坡杨家坪,杨家坪正街24号,9546,塔楼,199户,1栋,商品房,2000-2011年 ,2元/平米/月,暂无信息,暂无信息
直港大道9号,九龙坡杨家坪,直港大道9号,9036,未知类型,245户,2栋,商品房/房改房/拆迁还建房/集资房,2000-2003年 ,暂无信息,暂无信息,暂无信息
力扬国际,九龙坡杨家坪,杨家坪兴胜路55号,13584,塔楼,610户,2栋,商品房,2008-2017年 ,1.5元/平米/月,重庆海兰云天物管公司,重庆力扬物业发展有限公司
汇景苑（九龙坡）,九龙坡杨家坪,西郊路29号,8037,塔楼,233户,1栋,商品房/私产,2001-2017年 ,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 
景瑞西联社,九龙坡杨家坪,兴胜路1号,14531,塔楼,866户,1栋,商品房,2016-2017年 ,3元/平米/月,上海景瑞物业管理有限公司重庆分公司,重庆景腾置业有限公司
保利时代广场,九龙坡杨家坪,杨家坪步行街石杨路（原工学院）,0,塔楼/板楼,1296户,2栋,商品房,2016-2017年 ,5至6元/平米/月,保利重庆物业管理有限公司,重庆保利中汇房地产开发有限公司
保利花半里蔷薇园,九龙坡杨家坪,花半里路,16446,塔楼/塔板结合,530户,2栋,商品房,2011-2017年 ,2.2元/平米/月,重庆保利物业管理有限公司, 陕西亿润经贸有限公司 
保利时代广场,九龙坡杨家坪,杨家坪步行街石杨路（原工学院）,0,塔楼/板楼,1296户,2栋,商品房,2016-2017年 ,5至6元/平米/月,保利重庆物业管理有限公司,重庆保利中汇房地产开发有限公司
民主二村（杨家坪）,九龙坡杨家坪,民主二村22号,10696,板楼/塔板结合/平房,1578户,22栋,商品房/房改房/经济适用房/拆迁还建房/集资房,1985-2005年 ,暂无信息,无物业,上海建筑
锦怡国际,九龙坡杨家坪,西郊路24号（动物园老大门对面）,0,塔楼,340户,1栋,商品房,2010-2013年 ,3.8元/平米/月,重庆海兰云天物业管理有限公司,重庆海兰云天旅游开发有限公司
海景天域,九龙坡杨家坪,劳动一村61号附1号,10788,塔楼,68户,1栋,商品房/拆迁还建房,2011-2016年 ,1.1元/平米/月,四川大行宏业有限公司, 重庆桥达茂宸房地产开发有限公司
九九商业大厦,九龙坡杨家坪,九九商业大厦,9380,板楼,140户,1栋,商品房/房改房/集资房,1999年 ,1元/平米/月,暂无信息,重庆华虹地产开发有限公司
西郊支路18号,九龙坡杨家坪,西郊支路18号,7865,板楼,112户,2栋,商品房/拆迁还建房/集资房,暂无信息 ,暂无信息,暂无信息,暂无信息
中迪广场,九龙坡杨家坪,杨家坪正街,0,塔楼,3163户,5栋,商品房/使用权/集资房,2000-2019年 ,4.8至18元/平米/月,四川港联华茂物业服务有限责任公司重庆分公司,重庆中迪禾邦实业有限公司
直港大道9号,九龙坡杨家坪,直港大道9号,9036,未知类型,245户,2栋,商品房/房改房/拆迁还建房/集资房,2000-2003年 ,暂无信息,暂无信息,暂无信息
重庆杨家坪五环大楼,九龙坡杨家坪,杨家坪正街11号,7026,未知类型,112户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
艺校宿舍,九龙坡杨家坪,九龙坡区杨家坪兴胜路1号3-2-2号,8437,塔楼,30户,2栋,商品房/集资房,暂无信息 ,暂无信息,暂无信息,暂无信息
金茂大厦,九龙坡杨家坪,杨家坪正街24号,9546,塔楼,199户,1栋,商品房,2000-2011年 ,2元/平米/月,暂无信息,暂无信息
皓林新华苑,九龙坡杨家坪,皓林新华苑,8315,塔楼,363户,2栋,商品房/集资房,1998-2006年 ,1元/平米/月,暂无信息,暂无信息
金色港湾,九龙坡杨家坪,石坪桥正街21号,8490,塔楼,621户,6栋,商品房/拆迁还建房,1999-2010年 ,1至2元/平米/月,暂无信息,暂无信息
都市桃源,九龙坡杨家坪,"西郊路29号,西郊路19号",10998,塔楼/板楼,923户,10栋,商品房/私产,2005-2013年 ,0.8元/平米/月,枫林秀水物业公司,重庆英广压城房地产开发有限公司
晋愉九龙湾,九龙坡杨家坪,直港大道,9537,塔楼/板楼/塔板结合,1727户,11栋,商品房/拆迁还建房/集资房,2005-2009年 ,1至1.2元/平米/月,重庆晋愉物业管理有限公司,重庆晋愉地产股份有限公司
恒大绿洲B区,九龙坡杨家坪,西郊支路12号,12462,塔楼/塔板结合,1244户,7栋,商品房,2010-2020年 ,1.8至2元/平米/月,金碧物业管理有限公司,恒大地产重庆有限公司
星河港都,九龙坡杨家坪,杨家坪直港大道1号,9935,塔楼,392户,1栋,商品房,2002-2008年 ,0.7元/平米/月,重庆云天物业发展有限公司,九鼎重庆实业有限公司
保利花半里玫瑰园,九龙坡杨家坪,花半里路1号,14981,塔楼,2753户,7栋,商品房/使用权,2011-2014年 ,2.2元/平米/月,保利重庆物业管理有限公司,重庆保利中汇房地产开发有限公司
