名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
广场中路八街,南沙榄核镇,广场中路八街4号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
广场中路五街,南沙榄核镇,广场中路五街,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
广场中路六街,南沙榄核镇,广东省广州市南沙区榄核镇南沙区榄核镇中心幼儿园,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
榄核涌东街,南沙榄核镇,南沙,8146,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
广场东路五街,南沙榄核镇,广东省广州市南沙区榄核镇下街,0,未知类型,2户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
豪华路,番禺莲花山,石楼镇豪华路,10127,板楼,17户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
莲港城,番禺莲花山,港口大道莲港城,10863,塔楼,224户,2栋,商品房,1992-2000年 ,2元/平米/月,广东容大物业管理有限公司,江苏国信地产
莲花山高尔夫别墅,番禺莲花山,利丰大道18号,28758,塔楼/板楼,150户,46栋,商品房,2000-2001年 ,3.1至3.6元/平米/月,暂无信息,暂无信息
碧波楼,番禺莲花山,西门南路36号,10836,板楼,121户,6栋,商品房,1992-2000年 ,暂无信息,街道办事处（居委会）代管物业, 广州吉高展览策划有限公司
碧海楼,番禺莲花山,西门南路9号,12845,塔楼/板楼,60户,3栋,商品房,1992-1998年 ,暂无信息,暂无信息,无开发商
倚莲半岛花园,番禺莲花山,倚莲街倚莲半岛花园,19824,塔楼/板楼/塔板结合,527户,17栋,商品房/房改房,2001-2014年 ,2.5至4元/平米/月,暂无信息,广州市番禺交通建设投资有限公司
桃花路,番禺莲花山,桃花路,10841,未知类型,34户,14栋,商品房/自建房,暂无信息 ,暂无信息,暂无信息,暂无信息
锦绣一方,番禺莲花山,建设路联围小学斜对面,18774,塔楼/板楼,290户,3栋,商品房,2017年 ,2.5元/平米/月,广东珠钢物业管理有限公司,广州富盛房地产开发有限公司
奥园莲峰圣境,番禺莲花山,莲江路奥园莲峰圣境,23191,塔楼/塔板结合/平房,1235户,23栋,商品房,2018年 ,2.8元/平米/月,暂无信息,广州市番禺交通建设投资有限公司
碧翠楼,番禺莲花山,西门南路9号,11028,板楼,90户,6栋,商品房,1998年 ,暂无信息,无物业管理服务,无开发商
莲花山纸厂宿舍,番禺莲花山,康定大道莲花山纸厂宿舍,8765,未知类型,41户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
莲花中路,番禺莲花山,莲花中路,9690,未知类型,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
石楼康定大街,番禺莲花山,石楼康定大街,7819,未知类型,25户,2栋,商品房,暂无信息 ,暂无信息,无物业管理服务,暂无信息
桃莲山庄,番禺莲花山,桃莲路桃莲山庄,18305,板楼,16户,8栋,商品房,1995年 ,暂无信息,无物业管理服务,无开发商
西门南路莲花楼,番禺莲花山,南门南路24号,9932,板楼,50户,2栋,商品房,2000年 ,0.5元/平米/月,暂无信息,碧桂园集团
吉祥街,番禺莲花山,吉祥街,8294,塔楼/板楼,258户,16栋,商品房,1993年 ,暂无信息,暂无信息, 深圳市万龙靓投资发展有限公司
西门中路,番禺莲花山,西门中路,8459,塔楼,24户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
桃园街,番禺莲花山,广东省广州市番禺区石楼镇莲花山旅游区莲花山中学,18316,未知类型,2户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
智联花园,番禺莲花山,石楼镇智睿大街4号,0,未知类型,4128户,24栋,商品房,暂无信息 ,2.8元/平米/月,暂无信息,暂无信息
莲花西路26号,番禺莲花山,番禺区石楼镇莲花西路26号,12646,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
凯德山海连城二期,番禺莲花山,番禺区利丰大道连海路39号,22217,塔楼/塔板结合,3123户,40栋,商品房,2021年 ,2.8至5元/平米/月,广州珠江物业酒店管理有限公司,暂无信息
凯德山海连城,番禺莲花山,"金山大道东龙丰路段,连海路39号",32551,塔楼,1498户,27栋,商品房/使用权,2018年 ,2.8至3.5元/平米/月,暂无信息,广州利联地产发展有限公司
智联·汽车小镇,番禺莲花山,金山大道东龙丰路段,28011,塔楼,2282户,13栋,商品房,2021年 ,2.8元/平米/月,暂无信息,暂无信息
莲花山造纸厂宿舍楼,番禺莲花山,康定大道莲花山造纸厂宿舍楼,0,塔楼,35户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
桃莲路,番禺莲花山,桃莲路,0,塔板结合,2户,2栋,商品房/自建房,暂无信息 ,暂无信息,暂无信息,暂无信息
西门路,番禺莲花山,西门路,0,未知类型,13户,2栋,商品房,暂无信息 ,暂无信息,无物业管理服务,暂无信息
莲丰大厦,番禺莲花山,莲花西路76号,12903,塔楼,40户,1栋,商品房,1993-2003年 ,暂无信息,暂无信息, 广州吉高展览策划有限公司
东门路(莲花山),番禺莲花山,莲花山东门路,0,板楼,403户,19栋,商品房/房改房,2000年 ,暂无信息,街道办事处（居委会）代管物业,轻工机械厂
兴华南路,番禺莲花山,莲花山兴华南路6号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
珠江未来城,番禺莲花山,南大干线珠江未来城,0,未知类型,818户,13栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
豪华路,番禺莲花山,石楼镇豪华路,10127,板楼,17户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
莲港城,番禺莲花山,港口大道莲港城,10863,塔楼,224户,2栋,商品房,1992-2000年 ,2元/平米/月,广东容大物业管理有限公司,江苏国信地产
莲花山高尔夫别墅,番禺莲花山,利丰大道18号,28758,塔楼/板楼,150户,46栋,商品房,2000-2001年 ,3.1至3.6元/平米/月,暂无信息,暂无信息
碧波楼,番禺莲花山,西门南路36号,10836,板楼,121户,6栋,商品房,1992-2000年 ,暂无信息,街道办事处（居委会）代管物业, 广州吉高展览策划有限公司
碧海楼,番禺莲花山,西门南路9号,12845,塔楼/板楼,60户,3栋,商品房,1992-1998年 ,暂无信息,暂无信息,无开发商
倚莲半岛花园,番禺莲花山,倚莲街倚莲半岛花园,19824,塔楼/板楼/塔板结合,527户,17栋,商品房/房改房,2001-2014年 ,2.5至4元/平米/月,暂无信息,广州市番禺交通建设投资有限公司
桃花路,番禺莲花山,桃花路,10841,未知类型,34户,14栋,商品房/自建房,暂无信息 ,暂无信息,暂无信息,暂无信息
锦绣一方,番禺莲花山,建设路联围小学斜对面,18774,塔楼/板楼,290户,3栋,商品房,2017年 ,2.5元/平米/月,广东珠钢物业管理有限公司,广州富盛房地产开发有限公司
奥园莲峰圣境,番禺莲花山,莲江路奥园莲峰圣境,23191,塔楼/塔板结合/平房,1235户,23栋,商品房,2018年 ,2.8元/平米/月,暂无信息,广州市番禺交通建设投资有限公司
碧翠楼,番禺莲花山,西门南路9号,11028,板楼,90户,6栋,商品房,1998年 ,暂无信息,无物业管理服务,无开发商
莲花山纸厂宿舍,番禺莲花山,康定大道莲花山纸厂宿舍,8765,未知类型,41户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
莲花中路,番禺莲花山,莲花中路,9690,未知类型,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
石楼康定大街,番禺莲花山,石楼康定大街,7819,未知类型,25户,2栋,商品房,暂无信息 ,暂无信息,无物业管理服务,暂无信息
桃莲山庄,番禺莲花山,桃莲路桃莲山庄,18305,板楼,16户,8栋,商品房,1995年 ,暂无信息,无物业管理服务,无开发商
西门南路莲花楼,番禺莲花山,南门南路24号,9932,板楼,50户,2栋,商品房,2000年 ,0.5元/平米/月,暂无信息,碧桂园集团
吉祥街,番禺莲花山,吉祥街,8294,塔楼/板楼,258户,16栋,商品房,1993年 ,暂无信息,暂无信息, 深圳市万龙靓投资发展有限公司
西门中路,番禺莲花山,西门中路,8459,塔楼,24户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
桃园街,番禺莲花山,广东省广州市番禺区石楼镇莲花山旅游区莲花山中学,18316,未知类型,2户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
智联花园,番禺莲花山,石楼镇智睿大街4号,0,未知类型,4128户,24栋,商品房,暂无信息 ,2.8元/平米/月,暂无信息,暂无信息
莲花西路26号,番禺莲花山,番禺区石楼镇莲花西路26号,12646,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
凯德山海连城二期,番禺莲花山,番禺区利丰大道连海路39号,22217,塔楼/塔板结合,3123户,40栋,商品房,2021年 ,2.8至5元/平米/月,广州珠江物业酒店管理有限公司,暂无信息
凯德山海连城,番禺莲花山,"金山大道东龙丰路段,连海路39号",32551,塔楼,1498户,27栋,商品房/使用权,2018年 ,2.8至3.5元/平米/月,暂无信息,广州利联地产发展有限公司
智联·汽车小镇,番禺莲花山,金山大道东龙丰路段,28011,塔楼,2282户,13栋,商品房,2021年 ,2.8元/平米/月,暂无信息,暂无信息
莲花山造纸厂宿舍楼,番禺莲花山,康定大道莲花山造纸厂宿舍楼,0,塔楼,35户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
桃莲路,番禺莲花山,桃莲路,0,塔板结合,2户,2栋,商品房/自建房,暂无信息 ,暂无信息,暂无信息,暂无信息
西门路,番禺莲花山,西门路,0,未知类型,13户,2栋,商品房,暂无信息 ,暂无信息,无物业管理服务,暂无信息
莲丰大厦,番禺莲花山,莲花西路76号,12903,塔楼,40户,1栋,商品房,1993-2003年 ,暂无信息,暂无信息, 广州吉高展览策划有限公司
东门路(莲花山),番禺莲花山,莲花山东门路,0,板楼,403户,19栋,商品房/房改房,2000年 ,暂无信息,街道办事处（居委会）代管物业,轻工机械厂
兴华南路,番禺莲花山,莲花山兴华南路6号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
珠江未来城,番禺莲花山,南大干线珠江未来城,0,未知类型,818户,13栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
雅澜苑,番禺洛溪,洛溪路雅澜苑,27946,塔楼/塔板结合,174户,8栋,商品房,2000-2002年 ,0.95至1元/平米/月,广州市东华物业管理有限公司,开元房地产
海棠居,番禺洛溪,洛溪路海棠居,56897,板楼,112户,112栋,商品房,2003-2006年 ,1.3元/平米/月,广州市东华物业管理有限公司,广州市白云第一建筑集团房地产开发公司
华进明苑,番禺洛溪,如意路35号,26483,塔楼,234户,3栋,商品房/使用权,2001年 ,0.8元/平米/月,广州金沓安物业管理有限公司,广州龙威房地产开发有限公司
中海蓝湾,番禺洛溪,如意路128号,43486,塔楼/板楼,603户,15栋,商品房/使用权,1995-2003年 ,1至3.8元/平米/月,广州市中海物业管理有限公司,广州蓝湾房地产开发有限公司
广州奥林匹克花园,番禺洛溪,如意路16号,32131,塔楼/板楼,2588户,130栋,商品房/使用权/私产,2000-2015年 ,2.1至2.8元/平米/月,暂无信息,金业房地产开发有限公司
吉祥楼,番禺洛溪,新浦路吉祥楼,24004,塔楼/板楼,343户,6栋,商品房/私产,1970-1998年 ,0.65至1元/平米/月,广州东华物业管理有限公司,开元房地产
新吉祥楼,番禺洛溪,吉祥路161号,21058,塔楼,48户,1栋,商品房,1999年 ,0.65元/平米/月,广州市东华物业管理有限公司,信联房地产开发有限公司
如意二马路,番禺洛溪,如意二马路,17837,板楼,460户,30栋,商品房,1991-2003年 ,0.65元/平米/月,广州市东华物业有限公司,广州市开元房地产发展有限公司
海滨花园,番禺洛溪,新虹路海滨花园,24872,塔楼,1584户,42栋,商品房/私产,1996-2004年 ,0.8至2.3元/平米/月,广州市番禺俊邦物业管理有限公司,广州番禺悦盛房地产开发有限公司
彩虹花园东区,番禺洛溪,北环路彩虹花园东区,26354,塔楼/塔板结合,310户,20栋,商品房/私产,1998-2000年 ,0.95至2元/平米/月,广州东华物业管理有限公司,开元房地产
彩虹花园彩虹楼,番禺洛溪,北环路彩虹花园彩虹楼,23267,塔楼,142户,10栋,商品房/私产,1997-2000年 ,0.8至0.95元/平米/月,广州东华物业管理有限公司,开元房地产
莱茵别墅小区,番禺洛溪,洛溪南浦桥,74050,塔楼,100户,100栋,商品房,2000年 ,2元/平米/月,广州市莱茵物业管理有限公司,莱茵花园开发有限公司
如意花园,番禺洛溪,如意路如意花园,21395,板楼,1725户,104栋,商品房/私产,1990-1998年 ,0.65至9.5元/平米/月,广州恒升物业管理服务有限公司,广州市番禺洛溪新城地产有限公司
吉祥北园,番禺洛溪,洛溪新城吉祥北园,20215,板楼/塔板结合,633户,45栋,商品房/私产,1955-2005年 ,0.65至9.5元/平米/月,暂无信息,番禺市开源房地产实业公司
裕景花园西区,番禺洛溪,洛溪路20号,55112,塔板结合/平房,382户,381栋,商品房,1995年 ,1.2至2元/平米/月,广州市万宁物业管理有限公司,广州市开元房地产发展有限公司
裕景花园东区,番禺洛溪,洛溪路裕景花园东区,32039,板楼/平房,214户,137栋,商品房/私产,1995年 ,1.3至1.6元/平米/月,广州市万宁物业管理有限公司,广州市开元房地产发展有限公司
洛溪长大公司,番禺洛溪,洛溪桥南洛溪长大公司,22018,塔楼,810户,16栋,商品房/房改房/自建房,1993-2000年 ,0.6元/平米/月,长大物业管理有限公司,洛溪长大公司
吉祥北园A区,番禺洛溪,新浦路1号,21831,塔板结合,398户,25栋,商品房/私产,1993-2005年 ,0.65元/平米/月,暂无信息,暂无信息
吉祥南街,番禺洛溪,吉祥南街,19736,板楼,282户,18栋,商品房/私产,1993-2000年 ,0.59至0.65元/平米/月,暂无信息,暂无信息
供电所商住楼,番禺洛溪,洛溪新城吉祥北道洛溪新城供电所商住楼,18934,未知类型,6户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华荟明苑,番禺洛溪,北环路273号,33841,塔楼/板楼/塔板结合,1256户,54栋,商品房/使用权/私产,2002-2004年 ,1.2至1.6元/平米/月,广州东华物业管理有限公司,番禺市华升房地产开发有限公司
吉祥北园D区,番禺洛溪,北环路吉祥北园D区,23009,板楼/塔板结合,661户,47栋,商品房/私产,1990-1998年 ,0.65元/平米/月,暂无信息,暂无信息
吉祥北园C区,番禺洛溪,"吉祥北园C区,新浦路91号",23663,板楼/塔板结合,590户,30栋,商品房,1993-1996年 ,0.59至2元/平米/月,暂无信息,暂无信息
吉祥北街,番禺洛溪,吉祥北街,19788,板楼,509户,34栋,商品房/私产,1990-2000年 ,0.65元/平米/月,暂无信息,暂无信息
吉祥北园B区,番禺洛溪,吉祥北街吉祥北园B区,21290,塔板结合,744户,50栋,商品房/经济适用房/私产,1993-1996年 ,0.65至9.5元/平米/月,暂无信息,暂无信息
吉祥道,番禺洛溪,吉祥道,18924,塔楼,444户,29栋,商品房,1990-2014年 ,0.78至0.8元/平米/月,暂无信息,无开发商
芳华花园洛涛居北区,番禺洛溪,北环路洛涛居北区,29913,塔楼/板楼/塔板结合,1008户,42栋,商品房/私产,1998-2006年 ,0.95至1.2元/平米/月,暂无信息,暂无信息
彩虹花园西区,番禺洛溪,北环路彩虹花园西区,28622,塔楼/板楼,344户,13栋,商品房/私产,1998-2000年 ,0.95元/平米/月,广州东华物业管理有限公司,开元房地产
南天名苑,番禺洛溪,环岛北路8号,92322,塔楼/板楼,908户,39栋,商品房,2004-2016年 ,4至7.5元/平米/月,港联物业（广州）有限公司,得宝立房产实业有限公司
海天花园,番禺洛溪,"洛溪路海天花园,康宁东路13",27810,板楼,382户,160栋,商品房/使用权,1995-2002年 ,1元/平米/月,广州市东华物业管理有限公司,广州市开元房地产发展有限公司
华进明苑,番禺洛溪,如意路35号,26483,塔楼,234户,3栋,商品房/使用权,2001年 ,0.8元/平米/月,广州金沓安物业管理有限公司,广州龙威房地产开发有限公司
中海蓝湾,番禺洛溪,如意路128号,43486,塔楼/板楼,603户,15栋,商品房/使用权,1995-2003年 ,1至3.8元/平米/月,广州市中海物业管理有限公司,广州蓝湾房地产开发有限公司
海棠居,番禺洛溪,洛溪路海棠居,56897,板楼,112户,112栋,商品房,2003-2006年 ,1.3元/平米/月,广州市东华物业管理有限公司,广州市白云第一建筑集团房地产开发公司
雅澜苑,番禺洛溪,洛溪路雅澜苑,27946,塔楼/塔板结合,174户,8栋,商品房,2000-2002年 ,0.95至1元/平米/月,广州市东华物业管理有限公司,开元房地产
吉祥楼,番禺洛溪,新浦路吉祥楼,24004,塔楼/板楼,343户,6栋,商品房/私产,1970-1998年 ,0.65至1元/平米/月,广州东华物业管理有限公司,开元房地产
如意二马路,番禺洛溪,如意二马路,17837,板楼,460户,30栋,商品房,1991-2003年 ,0.65元/平米/月,广州市东华物业有限公司,广州市开元房地产发展有限公司
新吉祥楼,番禺洛溪,吉祥路161号,21058,塔楼,48户,1栋,商品房,1999年 ,0.65元/平米/月,广州市东华物业管理有限公司,信联房地产开发有限公司
洛溪长大公司,番禺洛溪,洛溪桥南洛溪长大公司,22018,塔楼,810户,16栋,商品房/房改房/自建房,1993-2000年 ,0.6元/平米/月,长大物业管理有限公司,洛溪长大公司
吉祥北园,番禺洛溪,洛溪新城吉祥北园,20215,板楼/塔板结合,633户,45栋,商品房/私产,1955-2005年 ,0.65至9.5元/平米/月,暂无信息,番禺市开源房地产实业公司
如意花园,番禺洛溪,如意路如意花园,21395,板楼,1725户,104栋,商品房/私产,1990-1998年 ,0.65至9.5元/平米/月,广州恒升物业管理服务有限公司,广州市番禺洛溪新城地产有限公司
裕景花园西区,番禺洛溪,洛溪路20号,55112,塔板结合/平房,382户,381栋,商品房,1995年 ,1.2至2元/平米/月,暂无信息,广州市开元房地产发展有限公司
裕景花园东区,番禺洛溪,洛溪路裕景花园东区,32039,板楼/平房,214户,137栋,商品房/私产,1995年 ,1.3至1.6元/平米/月,广州市万宁物业管理有限公司,广州市开元房地产发展有限公司
彩虹花园东区,番禺洛溪,北环路彩虹花园东区,26354,塔楼/塔板结合,310户,20栋,商品房/私产,1998-2000年 ,0.95至2元/平米/月,广州东华物业管理有限公司,开元房地产
彩虹花园彩虹楼,番禺洛溪,北环路彩虹花园彩虹楼,23267,塔楼,142户,10栋,商品房/私产,1997-2000年 ,0.8至0.95元/平米/月,广州东华物业管理有限公司,开元房地产
海滨花园,番禺洛溪,新虹路海滨花园,24872,塔楼,1584户,42栋,商品房/私产,1996-2004年 ,0.8至2.3元/平米/月,广州市番禺俊邦物业管理有限公司,广州番禺悦盛房地产开发有限公司
莱茵别墅小区,番禺洛溪,洛溪南浦桥,74050,塔楼,100户,100栋,商品房,2000年 ,2元/平米/月,广州市莱茵物业管理有限公司,莱茵花园开发有限公司
吉祥北园A区,番禺洛溪,新浦路1号,21831,塔板结合,398户,25栋,商品房/私产,1993-2005年 ,0.65元/平米/月,暂无信息,暂无信息
吉祥南街,番禺洛溪,吉祥南街,19736,板楼,282户,18栋,商品房/私产,1993-2000年 ,0.59至0.65元/平米/月,暂无信息,暂无信息
供电所商住楼,番禺洛溪,洛溪新城吉祥北道洛溪新城供电所商住楼,18934,未知类型,6户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
吉祥北园D区,番禺洛溪,北环路吉祥北园D区,23009,板楼/塔板结合,661户,47栋,商品房/私产,1990-1998年 ,0.65元/平米/月,暂无信息,暂无信息
芳华花园洛涛居北区,番禺洛溪,北环路洛涛居北区,29913,塔楼/板楼/塔板结合,1008户,42栋,商品房/私产,1998-2006年 ,0.95至1.2元/平米/月,暂无信息,暂无信息
华荟明苑,番禺洛溪,北环路273号,33841,塔楼/板楼/塔板结合,1256户,54栋,商品房/使用权/私产,2002-2004年 ,1.2至1.6元/平米/月,广州东华物业管理有限公司,番禺市华升房地产开发有限公司
吉祥北园C区,番禺洛溪,"吉祥北园C区,新浦路91号",23663,板楼/塔板结合,590户,30栋,商品房,1993-1996年 ,0.59至2元/平米/月,暂无信息,暂无信息
吉祥北街,番禺洛溪,吉祥北街,19788,板楼,509户,34栋,商品房/私产,1990-2000年 ,0.65元/平米/月,暂无信息,暂无信息
彩虹花园西区,番禺洛溪,北环路彩虹花园西区,28622,塔楼/板楼,344户,13栋,商品房/私产,1998-2000年 ,0.95元/平米/月,广州东华物业管理有限公司,开元房地产
海天花园,番禺洛溪,"洛溪路海天花园,康宁东路13",27810,板楼,382户,160栋,商品房/使用权,1995-2002年 ,1元/平米/月,广州市东华物业管理有限公司,广州市开元房地产发展有限公司
洛湖居,番禺洛溪,北环路芳华花园洛湖居,25711,塔楼/板楼,2102户,91栋,商品房/使用权/私产,1998-2000年 ,0.95至1元/平米/月,广州市建鹏物业管理有限公司,开源房地产开发有限公司
洛涛南区,番禺洛溪,北环路芳华花园洛涛居,29754,塔楼,2594户,102栋,商品房/私产,1995-2005年 ,0.95至1.2元/平米/月,广州市雅居乐物业管理有限公司,开源房地产开发有限公司
如意中心,番禺洛溪,如意路如意中心,24394,塔楼/塔板结合,678户,6栋,商品房/使用权/私产,1996-2000年 ,1.35元/平米/月,广州市东升物业管理有限公司,广州市开元房地产发展有限公司
吉祥北园B区,番禺洛溪,吉祥北街吉祥北园B区,21290,塔板结合,744户,50栋,商品房/经济适用房/私产,1993-1996年 ,0.65至9.5元/平米/月,暂无信息,暂无信息
天安科技园,番禺南村,番禺大道北555号,17322,塔楼/平房,2979户,31栋,商品房/使用权/私产,2002-2013年 ,2.6至3.5元/平米/月,暂无信息,广州市番禺节能科技园发展有限公司
恒生苑,番禺南村,文明路恒生苑,17309,板楼,184户,9栋,商品房,1990-2001年 ,暂无信息,暂无信息,珠江投资集团
清华坊,番禺南村,兴业大道北清华坊,60491,塔楼/板楼/塔板结合,262户,205栋,商品房/自建房,2006年 ,2.3至3元/平米/月,广州清华坊物业管理有限公司,广州番禺万禾房地产开发有限公司
南光广场,番禺南村,市新路南光广场,18832,塔楼,98户,6栋,商品房,1990年 ,0.5元/平米/月,暂无信息,无开发商
恒生花园,番禺南村,南大路恒生花园,22269,塔楼/板楼,357户,21栋,商品房,2000-2006年 ,0.5至1.2元/平米/月,暂无信息,广州市汉国恒生房地产开发有限公司
兴业小区,番禺南村,南村镇兴业小区,18227,塔楼,145户,3栋,商品房,1998-2013年 ,1至3元/平米/月,中铁物业发展有限公司,广州市番禺里仁房地产有限公司
余荫花园,番禺南村,南村镇余荫花园,17614,板楼,128户,4栋,商品房,2006年 ,2元/平米/月,暂无信息,北京珠江地产
南兴花园(番禺区),番禺南村,南村兴业路南兴花园,18400,塔楼/板楼,492户,9栋,商品房,1998-2005年 ,0.8元/平米/月,暂无信息,广州南兴花园房地产开发有限公司
时代倾城(番禺区),番禺南村,"东线路时代倾城,南村东线路160",28659,塔楼,1917户,5栋,商品房/房改房/私产,2010-2015年 ,2.8至5元/平米/月,广州市时代物业管理有限公司,广州时代地产集团有限公司
兴南小区,番禺南村,兴南大道兴南小区,0,板楼,91户,48栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
恒美大道,番禺南村,恒美大道,0,未知类型,2户,2栋,商品房/乡产,暂无信息 ,暂无信息,暂无信息,暂无信息
信基领秀公馆,番禺南村,莲花大道中178号,0,塔楼,950户,3栋,商品房/使用权,暂无信息 ,3元/平米/月,暂无信息,广州信基龙美动漫科技有限公司
金龙花园(番禺区),番禺南村,番禺大道北613号,0,未知类型,17户,17栋,商品房/自建房,2012年 ,0.8元/平米/月,暂无信息,暂无信息
文华楼,番禺南村,南村镇南阳路,20791,板楼,24户,3栋,商品房,2000年 ,0.5元/平米/月,暂无信息,暂无信息
成业园公寓,番禺南村,广东省广州市番禺区南村镇成业园公寓,0,未知类型,1户,1栋,自建房,暂无信息 ,暂无信息,暂无信息,暂无信息
茶岗路十四街,番禺南村,广东省广州市番禺区茶岗路24号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
时代珑星,番禺南村,S111辅路,0,塔楼,300户,2栋,商品房,暂无信息 ,2.5元/平米/月,广州市时代邻里企业管理有限公司,暂无信息
南村,番禺南村,西约街二房巷8号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
莱茵花园,番禺南浦,沿沙路1号,28874,塔楼/平房,108户,108栋,商品房,2002年 ,2至2.3元/平米/月,暂无信息,莱茵花园开发有限公司
百事佳花园,番禺南浦,沿沙东路55号,23179,塔楼,600户,4栋,商品房/私产,1995-1997年 ,2元/平米/月,广州市番禺百事佳物业管理有限公司,广州珠江实业集团有限公司
丽江花园玉树别院,番禺南浦,南浦岛,47571,塔板结合,24户,24栋,商品房,2008年 ,2元/平米/月,番禺丽江花园物业管理有限公司嘉富广场管理处,广州市朝粤房地产有限公司
广州碧桂园绿茵苑,番禺南浦,南浦大道广州碧桂园绿茵苑,80157,塔楼/塔板结合,85户,85栋,商品房/私产,1998-2000年 ,2至2.5元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园物业发展有限公司
广州碧桂园美苑,番禺南浦,南浦大道广州碧桂园美苑,27451,塔楼,688户,25栋,商品房/使用权,1998-2000年 ,2.3至2.36元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园物业发展有限公司
南浦长大公司,番禺南浦,沿沙东路南浦长大公司,22321,塔楼,582户,12栋,商品房/房改房/经济适用房,1996-2002年 ,0.5元/平米/月,长大物业管理有限公司,南浦长大公司
广州碧桂园秀苑,番禺南浦,南浦大道广州碧桂园秀苑,28469,塔楼,658户,24栋,商品房/使用权/私产,1998-1999年 ,2.3至2.5元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园物业发展有限公司
广州碧桂园康苑,番禺南浦,南浦大道广州碧桂园康苑,27990,塔楼,312户,13栋,商品房/使用权,1998-2003年 ,2.35至2.5元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园物业发展有限公司
广州碧桂园福苑,番禺南浦,南浦岛广州碧桂园福苑,28216,塔楼,312户,13栋,商品房/使用权,1998-2000年 ,2.3至2.5元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园物业发展有限公司
广州碧桂园丽苑,番禺南浦,洛浦街广州碧桂园丽苑,28984,塔楼,398户,17栋,商品房/私产,1998-1999年 ,2.3至2.35元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园物业发展有限公司
棕榈滩,番禺南浦,沿江路丽江花园棕榈滩,52665,塔楼,241户,199栋,商品房,2003-2008年 ,2至2.1元/平米/月,广东粤海物业管理有限公司,广州市番禺粤海房地产有限公司
丽江花园萃锦苑,番禺南浦,沿江路丽江花园萃锦苑,33598,板楼/塔板结合,186户,40栋,商品房,1998-2005年 ,2元/平米/月,广东粤海物业管理有限公司,广州市番禺粤海房地产有限公司
丽江花园丽茵楼,番禺南浦,新虹路丽江花园丽茵楼,22514,塔楼,452户,7栋,商品房/使用权/私产,1993年 ,2元/平米/月,广东粤海物业管理有限公司,广州市番禺粤海房地产有限公司
丽江花园丽茹楼,番禺南浦,新虹路丽江花园丽茹楼,23027,塔楼,453户,7栋,商品房/使用权,1993年 ,2元/平米/月,广东粤海物业管理有限公司,广州市朝粤房地产有限公司
丽江花园九如通津,番禺南浦,沿江路丽江花园九如通津,31031,塔楼,840户,21栋,商品房/私产,1997-2002年 ,2元/平米/月,广东粤海物业管理有限公司,广州市番禺粤海房地产有限公司
丽江花园丽岛翠苑,番禺南浦,沿江路丽江花园丽岛翠苑,39043,板楼/塔板结合,248户,5栋,商品房/使用权,2006年 ,2至3元/平米/月,广东粤海物业管理有限公司,广州市番禺粤海房地产有限公司
