名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
诚丰逸翠园,香洲区新香洲,翠景路59号,32560,塔楼,294户,4栋,商品房/私产,暂无信息,2.2至2.5元/平米/月,诚丰物业管理有限公司,珠海诚丰集团有限公司
清能思源府,香洲区新香洲,春风路15号,38056,塔楼,194户,3栋,商品房,暂无信息,2元/平米/月,深圳市楚天物业管理有限公司珠海清能思源府物业管理处,珠海正邦地产开发有限公司
宝地花园,香洲区新香洲,人民东路600号,26977,塔板结合,251户,10栋,商品房/私产,暂无信息,0.61元/平米/月,珠海市香环物业管理有限公司,珠海市宝地房产有限公司
南桦花园,香洲区新香洲,香悦路65号,28984,板楼,183户,8栋,商品房/私产,暂无信息,0.71元/平米/月,珠海惠得物业管理有限公司,珠海市建安房地产开发有限公司
西海花园,香洲区新香洲,翠前北路168号,19621,板楼/塔板结合/平房,424户,5栋,商品房/限价商品房/私产,暂无信息,0.6元/平米/月,珠海裕卓国际会议中心物业管理有限公司,珠海市中建西海房产开发有限公司
天诚花园,香洲区新香洲,人民西路799号,19081,板楼/塔板结合,85户,6栋,商品房,暂无信息,0.5元/平米/月,珠海市梅华物业有限公司,珠海市天诚投资顾问有限公司
鸿翠阁,香洲区新香洲,翠前北路198号,29383,塔楼/板楼,252户,2栋,商品房,暂无信息,1.9元/平米/月,珠海市森宇物业管理有限公司,珠海市戎辉投资策划有限公司
熙园,香洲区新香洲,梅华西路192号,33322,板楼,208户,6栋,商品房/私产,暂无信息,0.6至1.2元/平米/月,珠海市葆力物业管理有限公司,珠海市房产有限公司
益康花园,香洲区新香洲,南虹一街8号,20390,塔楼/板楼,250户,7栋,商品房,暂无信息,0.5至0.68元/平米/月,珠海市益康物业管理有限公司,珠海市国星实业发展有限公司
新城花园(香洲区),香洲区新香洲,人民西路128号,28254,塔楼,176户,6栋,商品房/经济适用房,暂无信息,0.8至0.81元/平米/月,暂无信息,珠海市三源房产开发有限公司
荔景园,香洲区新香洲,香华路505号,36554,板楼,192户,3栋,商品房,暂无信息,2元/平米/月,暂无信息,珠海元丰房地产开拓有限公司
盈彩美居,香洲区新香洲,红山路33号,31499,板楼,179户,2栋,商品房,暂无信息,1.5元/平米/月,珠海市金阳成物业管理有限公司,珠海市中骏房产发展有限公司
太阳城,香洲区新香洲,红山路153号,26301,板楼,73户,6栋,商品房,暂无信息,0.8元/平米/月,珠海市德盛物业管理有限公司,石泉社区自主开发
和平广场,香洲区新香洲,兴业路193号,27709,塔楼,108户,5栋,商品房,暂无信息,1.01元/平米/月,自主物业,星发展（中国）私人有限公司
香山人家,香洲区新香洲,金逸路188号,48680,板楼,156户,2栋,商品房,暂无信息,2.5元/平米/月,珠海市华发物业管理服务有限公司,珠海市富强房地产开发有限公司
龙腾阁,香洲区新香洲,香悦路109号,28374,塔楼,106户,4栋,商品房,暂无信息,1.2元/平米/月,珠海市成基房产开发有限公司,珠海市成基房产开发有限公司
翠华新村北区,香洲区新香洲,昌业路翠华新村北区,22089,塔楼/塔板结合,780户,32栋,商品房/私产,暂无信息,0.8至1元/平米/月,珠海市家和物业管理有限公司,珠海电力房产开发有限公司
君苑,香洲区新香洲,怡华街1号,20395,塔板结合,56户,2栋,商品房/房改房,暂无信息,1元/平米/月,珠海市城市物业管理有限公司,暂无信息
嘉祥苑,香洲区新香洲,人民西路嘉祥苑,30759,板楼/塔板结合,119户,3栋,商品房,暂无信息,1.2元/平米/月,珠海市珠冶物业管理有限公司,珠海市珠冶房地产开发有限公司
翠华新村南区,香洲区新香洲,昌业路翠华新村南区,21625,塔楼/塔板结合,964户,34栋,商品房/房改房,暂无信息,0.7至1.5元/平米/月,珠海市家和物业管理有限公司,珠海市电力房产开发有限公司
南村豪苑,香洲区新香洲,人民西路南村豪苑,30332,塔楼,1123户,13栋,商品房/限价商品房/使用权/私产,暂无信息,0.7至0.71元/平米/月,珠海市亮华物业管理有限公司,珠海市经济特区亮华房地产有限公司
城市风景,香洲区新香洲,人民西路城市风景,30313,板楼,649户,13栋,商品房/私产,暂无信息,1.5元/平米/月,珠海市电力管理物业有限公司,珠海电力房产开发有限公司
云山诗意,香洲区新香洲,健民路云山诗意,38532,塔楼/塔板结合,634户,9栋,商品房/使用权/私产,暂无信息,2.3元/平米/月,珠海市方圆物业管理有限公司,方圆地产控股有限公司
宝地康泰,香洲区新香洲,人民西路366号,27105,塔楼/板楼/塔板结合,1051户,13栋,商品房/使用权/私产,暂无信息,0.9至1.3元/平米/月,暂无信息,珠海宝地康泰房地产有限公司
御景国际,香洲区新香洲,梅华西路御景国际,33581,塔楼/塔板结合,1354户,6栋,商品房/房改房,暂无信息,1.8至2元/平米/月,恒晟房地产开发有限公司,珠海市恒晟房地产开发有限公司
尚东领御,香洲区新香洲,石溪路尚东领御,40331,塔楼/板楼/塔板结合,950户,16栋,商品房/使用权/回迁房,暂无信息,2至5元/平米/月,广州尚东物业酒店管理有限公司珠海分公司,珠海经济特区千帆房产有限公司
银桦新村,香洲区新香洲,兴业路银桦新村,26028,板楼,2074户,42栋,商品房/房改房/使用权/私产,暂无信息,0.6至1.4元/平米/月,珠海格力物业管理有限公司,珠海经济特区房地产开发总公司
金地伊顿山一期,香洲区新香洲,香洲区梅华西路244号附近,43707,塔楼/塔板结合,1143户,6栋,商品房,暂无信息,2.6元/平米/月,深圳市金地物业管理有限公司珠海分公司,金地集团珠海投资有限公司
丽景名城,香洲区新香洲,翠景路丽景名城,30898,塔楼/塔板结合,417户,9栋,商品房,暂无信息,1.2元/平米/月,珠海市原兴物业管理有限公司,珠海金冠城房产开发有限公司
安居园北区,香洲区新香洲,昌业路70号,22193,塔楼,252户,11栋,商品房,暂无信息,0.9元/平米/月,珠海格力物业管理有限公司,珠海房产开发有限公司
水木清华园,香洲区新香洲,人民东路水木清华园,35868,板楼,284户,7栋,商品房/私产,暂无信息,1.5至1.8元/平米/月,万达物业,珠海市经济特区冠华房地产开发有限公司
新街花园,香洲区新香洲,香华路新街花园,27956,板楼,294户,8栋,商品房/房改房,暂无信息,0.71至0.8元/平米/月,珠海市信隆物业管理有限公司,珠海市龙跨房地产有限公司
翠花苑,香洲区新香洲,"翠仙路翠花苑,翠仙路18号",22214,板楼,766户,21栋,商品房/房改房,暂无信息,0.6至0.8元/平米/月,珠海经济特区华苑物业有限公司,珠海市煜晖企业发展有限公司
银厦广场,香洲区新香洲,心华路银厦广场,18270,塔楼/板楼,851户,28栋,商品房/限价商品房/私产,暂无信息,0.39至1元/平米/月,珠海市银信物业管理有限公司,恒大地产集团有限公司
新城市中心广场,香洲区新香洲,香华路399号,26059,塔楼,605户,24栋,商品房/房改房/私产,暂无信息,0.8至0.81元/平米/月,暂无信息,珠海市第二城市开发有限公司
香华花园,香洲区新香洲,香华路17号,27166,塔楼/板楼,181户,11栋,商品房,暂无信息,0.7至0.9元/平米/月,珠海市和翔物业管理有限公司 ,油业房地产开发公司
上林苑,香洲区新香洲,创业路8号,21616,塔板结合,280户,8栋,商品房/房改房,暂无信息,0.6元/平米/月,珠海市隆兴物业管理有限公司,珠海市开发有限公司
新加坡花园第一期,香洲区新香洲,银桦路新加坡花园,24219,板楼,1107户,46栋,商品房/经济适用房/限价商品房/使用权/私产,暂无信息,0.6至0.7元/平米/月,珠海市新凯物业管理有限公司,珠海市英格仕房地产开发有限公司
南桦花园,香洲区新香洲,香悦路65号,28984,板楼,183户,8栋,商品房/私产,暂无信息,0.71元/平米/月,珠海惠得物业管理有限公司,珠海市建安房地产开发有限公司
西海花园,香洲区新香洲,翠前北路168号,19621,板楼/塔板结合/平房,424户,5栋,商品房/限价商品房/私产,暂无信息,0.6元/平米/月,珠海裕卓国际会议中心物业管理有限公司,珠海市中建西海房产开发有限公司
天诚花园,香洲区新香洲,人民西路799号,19081,板楼/塔板结合,85户,6栋,商品房,暂无信息,0.5元/平米/月,珠海市梅华物业有限公司,珠海市天诚投资顾问有限公司
鸿翠阁,香洲区新香洲,翠前北路198号,29383,塔楼/板楼,252户,2栋,商品房,暂无信息,1.9元/平米/月,珠海市森宇物业管理有限公司,珠海市戎辉投资策划有限公司
熙园,香洲区新香洲,梅华西路192号,33322,板楼,208户,6栋,商品房/私产,暂无信息,0.6至1.2元/平米/月,珠海市葆力物业管理有限公司,珠海市房产有限公司
益康花园,香洲区新香洲,南虹一街8号,20390,塔楼/板楼,250户,7栋,商品房,暂无信息,0.5至0.68元/平米/月,珠海市益康物业管理有限公司,珠海市国星实业发展有限公司
新城花园(香洲区),香洲区新香洲,人民西路128号,28254,塔楼,176户,6栋,商品房/经济适用房,暂无信息,0.8至0.81元/平米/月,暂无信息,珠海市三源房产开发有限公司
荔景园,香洲区新香洲,香华路505号,36554,板楼,192户,3栋,商品房,暂无信息,2元/平米/月,暂无信息,珠海元丰房地产开拓有限公司
盈彩美居,香洲区新香洲,红山路33号,31499,板楼,179户,2栋,商品房,暂无信息,1.5元/平米/月,珠海市金阳成物业管理有限公司,珠海市中骏房产发展有限公司
光辉大厦,香洲区新香洲,红宝路41号,22442,板楼,70户,1栋,商品房,暂无信息,0.9元/平米/月,珠海市城市物业管理有限公司,珠海市光辉房地产开发限公司
康泰新苑,香洲区新香洲,红山路111号,26606,板楼,216户,1栋,商品房,暂无信息,1.2元/平米/月,珠海市明诚物业管理有限公司,珠海市宝地康泰房地产有限公司
格林春天,香洲区新香洲,银桦路88号,31985,板楼/塔板结合,334户,3栋,商品房/使用权/私产,暂无信息,1至1.3元/平米/月,暂无信息,珠海金力地产开发有限公司
吉豪苑,香洲区新香洲,创业路10号,23018,塔板结合,200户,2栋,商品房,暂无信息,0.65元/平米/月,珠海万宁物业管理有限公司,珠海市陆南房产开发有限公司
紫东阁,香洲区新香洲,香悦路16号,26838,塔楼,123户,2栋,商品房/私产,暂无信息,0.91至1.51元/平米/月,华东物业管理有限公司,珠海市华森房地产开发有限公司
翠华苑,香洲区新香洲,香悦路36号,34908,塔楼/板楼,183户,6栋,商品房,暂无信息,0.8元/平米/月,暂无信息,星发展（中国）私人有限公司
都市雅筑,香洲区新香洲,香海路163号,39599,板楼,184户,2栋,商品房/私产,暂无信息,2至2.5元/平米/月,珠海华发物业管理服务有限公司,珠海经济特区华雄房产开发有限公司
香怡园,香洲区新香洲,南虹四街7号,23608,塔楼/板楼,228户,4栋,商品房,暂无信息,0.9至1.5元/平米/月,珠海市和翔物业管理有限公司 ,珠海市汕业房地产开发有限公司
富和新城,香洲区新香洲,文贤路108号,26242,塔楼/板楼,294户,4栋,商品房,暂无信息,0.51元/平米/月,富和物业管理有限公司,珠海珠光房产开发有限公司
鸿运花园,香洲区新香洲,创业路23号,23049,塔楼/板楼,713户,13栋,商品房/房改房/使用权/私产,暂无信息,0.85元/平米/月,珠海市二城物业管理有限公司,珠海第二城市开发公司
景晖路3号,香洲区新香洲,梅界路公安城,24235,板楼,895户,38栋,商品房/房改房,暂无信息,0.5元/平米/月,珠海格力物业管理有限公司,珠海市公安局
翠华南苑,香洲区新香洲,人民西路801号,20575,板楼,171户,6栋,商品房/使用权,暂无信息,0.5元/平米/月,珠海市梅华物业有限公司,珠海市电力房产开发有限公司
荟雅名苑,香洲区新香洲,晨晖路103号,39282,板楼,285户,3栋,商品房,暂无信息,2元/平米/月,珠海市卓财物业管理有限公司,珠海市卓财发展有限公司
尚雅苑,香洲区新香洲,梅华西路2142号,29413,板楼,223户,8栋,商品房,暂无信息,1.2元/平米/月,暂无信息,珠海市珠光置业股份有限公司
荣泰山庄,香洲区新香洲,南虹四街8号,22988,板楼,125户,22栋,商品房,暂无信息,2至2.5元/平米/月,珠海市信隆物业管理有限公司,珠海市荣建发展有限公司
欧柏美地,香洲区新香洲,银桦路427号,36711,板楼,228户,2栋,商品房,暂无信息,2.6元/平米/月,珠海市瑞里物业管理有限公司,珠海市银瑞置业有限公司
盈翠轩,香洲区新香洲,梅华西路2068号,32352,板楼,243户,2栋,商品房,暂无信息,1.2元/平米/月,明众物业,珠海市粤源实业发展有限公司
南村新苑,香洲区新香洲,翠景路97号,17952,板楼,166户,5栋,商品房,暂无信息,0.7元/平米/月,珠海市南村新苑物业管理有限公司,珠海市经济特区亮华房地产有限公司
新洲花园,香洲区新香洲,香华路181号,28173,板楼,96户,9栋,商品房,暂无信息,0.8至0.85元/平米/月,珠海市和泰物业管理有限公司,福建新新集团
安逸园,香洲区新香洲,人民西路650号,19202,板楼/塔板结合,75户,2栋,商品房,暂无信息,0.8元/平米/月,珠海市京师物业管理有限公司,珠海市骇泰隆发展有限公司
日苑,香洲区新香洲,人民西路291号,23562,板楼,300户,4栋,商品房,暂无信息,0.8元/平米/月,珠海市俊翔物业管理有限公司,乳山环建房地产开发有限公司
御景龙湖,香洲区新香洲,"景晖路333号,景晖路363号",42888,塔楼,411户,8栋,商品房,暂无信息,2.5元/平米/月,宝利物业,暂无信息
兴华路117号,香洲区新香洲,兴华路117号,26420,板楼,240户,3栋,商品房,暂无信息,0.5元/平米/月,暂无信息,暂无信息
恒裕水墨兰亭苑,香洲区新香洲,香榭路192号,54368,塔楼/板楼/塔板结合,410户,5栋,商品房,暂无信息,3元/平米/月,暂无信息,上海裕恒房地产开发有限公司
苹果派,香洲区新香洲,翠前北路一街133号,28715,板楼,129户,1栋,商品房,暂无信息,1.8元/平米/月,珠海华发物业管理有限公司,华发地产
凤凰别墅,香洲区新香洲,旅游路2888号,12715,塔楼,123户,36栋,商品房,暂无信息,1.5元/平米/月,珠海宝地康泰房地产有限公司,三亚凤凰岛发展有限公司
亨泰山庄,香洲区新香洲,翠景路113号,34050,板楼/塔板结合,395户,118栋,商品房,暂无信息,2.5元/平米/月,深圳市万科物业服务有限公司珠海分公司,珠海鸿亨房产有限公司
金地伊顿山二期,香洲区新香洲,金石街100号,42416,塔楼/板楼,220户,2栋,商品房/使用权/私产,暂无信息,3元/平米/月,金地物业,金地集团
东安花园,香洲区新香洲,敬业路东安花园,23690,塔楼,28户,1栋,商品房,暂无信息,1元/平米/月,珠海市宝禾物业代理有限公司,暂无信息
嘉怡花园一期,香洲区新香洲,怡华街嘉怡花园,22906,塔楼/板楼,261户,6栋,商品房/私产,暂无信息,0.9至1元/平米/月,暂无信息,珠海市南怡房地产有限公司
宜加苑,香洲区新香洲,翠裕街９号,30588,板楼,69户,2栋,商品房,暂无信息,1.2元/平米/月,暂无信息,上海信建房地产集团有限公司
兴隆大厦,香洲区新香洲,翠景路229号,19907,塔楼,60户,1栋,商品房,暂无信息,0.55元/平米/月,珠海市康业物业管理有限公司,珠海新世界房产发展有限公司
绿怡居,香洲区新香洲,梅华西路2100号,27334,板楼,266户,15栋,商品房,暂无信息,0.65至1.2元/平米/月,珠海市绿怡物业管理有限公司,珠海市横琴华达房产有限公司
福临居,香洲区新香洲,翠福路108号,19629,板楼,96户,1栋,商品房,暂无信息,0.5元/平米/月,华厦物业有限公司,运城市福林投资有限公司
四海花园,香洲区新香洲,南虹一街29号,19505,塔楼/塔板结合,182户,3栋,商品房,暂无信息,0.6至0.65元/平米/月,暂无信息,珠海市中建西海房产开发有限公司
权英豪苑,香洲区新香洲,春晖路81号,36455,板楼,321户,13栋,商品房/私产,暂无信息,1.8至2.1元/平米/月,珠海市城市物业管理有限公司,暂无信息
裕馨花园,香洲区新香洲,翠景路3号,20015,塔板结合,268户,2栋,商品房/使用权/私产,暂无信息,0.85元/平米/月,珠海市裕馨物业管理有限公司,珠海市路福工程实业有限公司
金桦苑,香洲区新香洲,银桦路598号,27526,板楼,159户,6栋,商品房/限价商品房,暂无信息,0.45至0.6元/平米/月,珠海市新凯物业管理有限公司,广东龙光地产股份有限公司
润城,香洲区新香洲,人民东路润城,31454,塔楼,266户,1栋,商品房,暂无信息,1.61元/平米/月,珠海市嘉远物业管理有限公司,珠海市金谷园投资有限公司
安景苑,香洲区新香洲,人民西路336号,24296,塔楼/板楼,220户,2栋,商品房/使用权,暂无信息,0.8元/平米/月,京师物业管理有限公司,珠海市珠光置业股份有限公司
日苑,香洲区新香洲,人民西路291号,23562,板楼,300户,4栋,商品房,暂无信息,0.8元/平米/月,珠海市俊翔物业管理有限公司,乳山环建房地产开发有限公司
学府道,香洲区新香洲,春晖路1号,43592,板楼/塔板结合,315户,7栋,商品房/使用权/私产,暂无信息,1.2至3元/平米/月,珠海市葆力物业管理有限公司,珠海市鸿龙置业发展有限公司
一城花园,香洲区新香洲,香悦路14号,26039,板楼,103户,6栋,商品房,暂无信息,0.81元/平米/月,珠海市华东物业有限公司,珠海华森房地产开发有限公司
康城苑,香洲区新香洲,人民西路288号,25463,板楼,220户,6栋,商品房/使用权/私产,暂无信息,0.8至1.1元/平米/月,珠海明城物业管理有限公司,珠海市宝地康泰房地产有限公司
聚贤园（文贤路26号）,香洲区新香洲,文贤路26号,28833,塔楼,158户,3栋,商品房,暂无信息,0.61元/平米/月,珠海市宝地物业管理有限公司,珠海市宝地房产开发有限公司
翠华豪苑,香洲区新香洲,昌业路120号,25155,板楼,180户,12栋,商品房,暂无信息,1.5元/平米/月,珠海市电力物业管理有限公司,珠海市电力房产开发有限公司
瀚高花园,香洲区新香洲,"香悦路7号, 香悦路1号",28753,塔楼/板楼,380户,14栋,商品房,暂无信息,0.51至0.6元/平米/月,珠海力高物业代理有限公司,0
逸轩花园,香洲区新香洲,翠前北路288号,25534,板楼,130户,3栋,商品房/使用权,暂无信息,1.55元/平米/月,珠海市泰合物业管理有限公司,珠海市多田有限公司
俊明苑,香洲区新香洲,红山路133号,26180,塔板结合,96户,6栋,商品房,暂无信息,0.8元/平米/月,珠海市德盛物业管理有限公司,北京励骏华庭
晴田华苑,香洲区新香洲,翠前北路二街128号,21371,板楼,77户,3栋,商品房,暂无信息,0.8元/平米/月,自主物业,暂无信息
居乐苑,香洲区新香洲,翠景路213号,19171,板楼,144户,3栋,商品房,暂无信息,0.4至1元/平米/月,珠海市科汇物业管理有限公司,珠海市万科房地产有限公司
成丰苑,香洲区新香洲,南虹一街55号,21283,板楼,105户,4栋,商品房,暂无信息,0.6元/平米/月,自主物业,珠海市第二城市开发公司
富华广场三期,香洲区新香洲,人民西路600号,30648,塔板结合,753户,12栋,商品房,暂无信息,1.8至18元/平米/月,珠海市金碧物业管理有限公司,珠海经济特区富华房地产公司
邮电宿舍,香洲区新香洲,南虹二街30号,18167,板楼,84户,1栋,商品房,暂无信息,0.6元/平米/月,珠海市葆力物业管理有限公司, 合肥万科瑞翔地产有限公司
万丰花园,香洲区新香洲,文园路31号,29790,塔板结合,183户,10栋,商品房,暂无信息,0.8至0.81元/平米/月,自主物业,佳木斯万丰投资担保有限公司
嘉信华庭,香洲区新香洲,银桦路888街商业中街38号,31237,塔楼,227户,2栋,商品房/使用权,暂无信息,1.8至2元/平米/月,暂无信息,暂无信息
怡景苑,香洲区新香洲,心华路97号,20316,板楼,252户,10栋,商品房,暂无信息,0.65元/平米/月,珠海市安拓物业管理有限公, 重庆汇东房地产开发有限公司
景兴苑,香洲区新香洲,翠前北路一街136号,19138,板楼,114户,4栋,商品房,暂无信息,0.6元/平米/月,自主物业,上海景兴房地产开发有限公司
翠海新居,香洲区新香洲,翠前北路326号,18317,板楼,98户,4栋,商品房/私产,暂无信息,1元/平米/月,暂无信息,暂无信息
苹果派,香洲区新香洲,翠前北路一街133号,28715,板楼,129户,1栋,商品房,暂无信息,1.8元/平米/月,珠海华发物业管理有限公司,华发地产
尚雅苑,香洲区新香洲,梅华西路2142号,29413,板楼,223户,8栋,商品房,暂无信息,1.2元/平米/月,暂无信息,珠海市珠光置业股份有限公司
荣泰山庄,香洲区新香洲,南虹四街8号,22988,板楼,125户,22栋,商品房,暂无信息,2至2.5元/平米/月,珠海市信隆物业管理有限公司,珠海市荣建发展有限公司
欧柏美地,香洲区新香洲,银桦路427号,36711,板楼,228户,2栋,商品房,暂无信息,2.6元/平米/月,珠海市瑞里物业管理有限公司,珠海市银瑞置业有限公司
盈翠轩,香洲区新香洲,梅华西路2068号,32352,板楼,243户,2栋,商品房,暂无信息,1.2元/平米/月,明众物业,珠海市粤源实业发展有限公司
兴华路117号,香洲区新香洲,兴华路117号,26420,板楼,240户,3栋,商品房,暂无信息,0.5元/平米/月,暂无信息,暂无信息
亨泰山庄,香洲区新香洲,翠景路113号,34050,板楼/塔板结合,395户,118栋,商品房,暂无信息,2.5元/平米/月,深圳市万科物业服务有限公司珠海分公司,珠海鸿亨房产有限公司
金地伊顿山二期,香洲区新香洲,金石街100号,42416,塔楼/板楼,220户,2栋,商品房/使用权/私产,暂无信息,3元/平米/月,金地物业,金地集团
东安花园,香洲区新香洲,敬业路东安花园,23690,塔楼,28户,1栋,商品房,暂无信息,1元/平米/月,珠海市宝禾物业代理有限公司,暂无信息
明月山溪,香洲区新香洲,明月路8号,58046,板楼/塔板结合,32户,12栋,商品房,暂无信息,5.4至5.8元/平米/月,暂无信息,上海明月房产置业有限公司
南村新苑,香洲区新香洲,翠景路97号,17952,板楼,166户,5栋,商品房,暂无信息,0.7元/平米/月,珠海市南村新苑物业管理有限公司,珠海市经济特区亮华房地产有限公司
新洲花园,香洲区新香洲,香华路181号,28173,板楼,96户,9栋,商品房,暂无信息,0.8至0.85元/平米/月,珠海市和泰物业管理有限公司,福建新新集团
安逸园,香洲区新香洲,人民西路650号,19202,板楼/塔板结合,75户,2栋,商品房,暂无信息,0.8元/平米/月,珠海市京师物业管理有限公司,珠海市骇泰隆发展有限公司
康城苑,香洲区新香洲,人民西路288号,25463,板楼,220户,6栋,商品房/使用权/私产,暂无信息,0.8至1.1元/平米/月,珠海明城物业管理有限公司,珠海市宝地康泰房地产有限公司
聚贤园（文贤路26号）,香洲区新香洲,文贤路26号,28833,塔楼,158户,3栋,商品房,暂无信息,0.61元/平米/月,珠海市宝地物业管理有限公司,珠海市宝地房产开发有限公司
翠华豪苑,香洲区新香洲,昌业路120号,25155,板楼,180户,12栋,商品房,暂无信息,1.5元/平米/月,珠海市电力物业管理有限公司,珠海市电力房产开发有限公司
瀚高花园,香洲区新香洲,"香悦路7号, 香悦路1号",28753,塔楼/板楼,380户,14栋,商品房,暂无信息,0.51至0.6元/平米/月,珠海力高物业代理有限公司,0
逸轩花园,香洲区新香洲,翠前北路288号,25534,板楼,130户,3栋,商品房/使用权,暂无信息,1.55元/平米/月,珠海市泰合物业管理有限公司,珠海市多田有限公司
俊明苑,香洲区新香洲,红山路133号,26180,塔板结合,96户,6栋,商品房,暂无信息,0.8元/平米/月,珠海市德盛物业管理有限公司,北京励骏华庭
晴田华苑,香洲区新香洲,翠前北路二街128号,21371,板楼,77户,3栋,商品房,暂无信息,0.8元/平米/月,自主物业,暂无信息
居乐苑,香洲区新香洲,翠景路213号,19171,板楼,144户,3栋,商品房,暂无信息,0.4至1元/平米/月,珠海市科汇物业管理有限公司,珠海市万科房地产有限公司
成丰苑,香洲区新香洲,南虹一街55号,21283,板楼,105户,4栋,商品房,暂无信息,0.6元/平米/月,自主物业,珠海市第二城市开发公司
富华广场三期,香洲区新香洲,人民西路600号,30648,塔板结合,753户,12栋,商品房,暂无信息,1.8至18元/平米/月,珠海市金碧物业管理有限公司,珠海经济特区富华房地产公司
邮电宿舍,香洲区新香洲,南虹二街30号,18167,板楼,84户,1栋,商品房,暂无信息,0.6元/平米/月,珠海市葆力物业管理有限公司, 合肥万科瑞翔地产有限公司
万丰花园,香洲区新香洲,文园路31号,29790,塔板结合,183户,10栋,商品房,暂无信息,0.8至0.81元/平米/月,自主物业,佳木斯万丰投资担保有限公司
嘉信华庭,香洲区新香洲,银桦路888街商业中街38号,31237,塔楼,227户,2栋,商品房/使用权,暂无信息,1.8至2元/平米/月,暂无信息,暂无信息
学府道,香洲区新香洲,春晖路1号,43592,板楼/塔板结合,315户,7栋,商品房/使用权/私产,暂无信息,1.2至3元/平米/月,珠海市葆力物业管理有限公司,珠海市鸿龙置业发展有限公司
一城花园,香洲区新香洲,香悦路14号,26039,板楼,103户,6栋,商品房,暂无信息,0.81元/平米/月,珠海市华东物业有限公司,珠海华森房地产开发有限公司
日苑,香洲区新香洲,人民西路291号,23562,板楼,300户,4栋,商品房,暂无信息,0.8元/平米/月,珠海市俊翔物业管理有限公司,乳山环建房地产开发有限公司
怡景苑,香洲区新香洲,心华路97号,20316,板楼,252户,10栋,商品房,暂无信息,0.65元/平米/月,珠海市安拓物业管理有限公, 重庆汇东房地产开发有限公司
景兴苑,香洲区新香洲,翠前北路一街136号,19138,板楼,114户,4栋,商品房,暂无信息,0.6元/平米/月,自主物业,上海景兴房地产开发有限公司
鸿泰八零,香洲区新香洲,翠前北三街222号,30048,塔楼/塔板结合,471户,3栋,商品房,暂无信息,2元/平米/月,珠海市葆力物业管理有限公司,珠海市经济特区宝晖房产有限公司
清能思源府,香洲区新香洲,春风路15号,38056,塔楼,194户,3栋,商品房,暂无信息,2元/平米/月,深圳市楚天物业管理有限公司珠海清能思源府物业管理处,珠海正邦地产开发有限公司
宝地花园,香洲区新香洲,人民东路600号,26977,塔板结合,251户,10栋,商品房/私产,暂无信息,0.61元/平米/月,珠海市香环物业管理有限公司,珠海市宝地房产有限公司
春晖秋实苑,香洲区新香洲,景晖路50号,31929,板楼/塔板结合,254户,9栋,商品房/私产,暂无信息,0.75至1.45元/平米/月,珠海市家家信物业管理有限公司,广东光中盛集团有限公司
桂香苑,香洲区新香洲,梅华西路823号,22584,塔楼/塔板结合,849户,11栋,商品房/房改房/私产,暂无信息,0.8元/平米/月,珠海市房产物业有限公司,珠海市房产有限公司
万和国际公馆,香洲区新香洲,迎宾北路万和国际公馆,31492,塔楼/塔板结合/平房,111户,10栋,商品房,暂无信息,2元/平米/月,盛鸿物业,万和置业有限公司
边防苑,香洲区新香洲,新溪路88号,22112,板楼,108户,3栋,商品房/经济适用房,暂无信息,12.3元/平米/月,珠海市粤信物业管理有限公司,暂无信息
邮电东苑,香洲区新香洲,南阳路3号,21227,板楼,118户,5栋,商品房,暂无信息,0.75元/平米/月,珠海市邮政新村管理处,暂无信息
镜山路51号,香洲区新香洲,镜山路51号,25484,塔楼,65户,3栋,商品房/房改房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
城市印象,香洲区新香洲,翠景路219号,29481,板楼,102户,17栋,商品房,暂无信息,2.5元/平米/月,珠海市家和物业管理有限公司,珠海电力房产开发有限公司
万丰茗苑,香洲区新香洲,香悦路45号,33873,板楼,38户,2栋,商品房,暂无信息,1.51至2.01元/平米/月,珠海市万丰物业管理有限公司,暂无信息
山景花园,香洲区新香洲,银山路71号,22296,板楼,84户,4栋,商品房,暂无信息,0.5元/平米/月,自主物业,未知
恒隆御园,香洲区新香洲,翠福路189号,35518,塔板结合,343户,10栋,商品房/使用权,暂无信息,1.8至8元/平米/月,暂无信息,宜昌市恒福置业投资有限公司
泰峰苑,香洲区新香洲,南虹四街9号,32883,板楼,40户,2栋,商品房,暂无信息,1.8元/平米/月,自主物业,暂无信息
都市经典,香洲区新香洲,"前山路264号, 翠福路141号",17721,板楼,90户,2栋,商品房,暂无信息,0.6元/平米/月,珠海市香洲区梅华物业管理有限公司,珠海市星众置业有限公司
红山花园,香洲区新香洲,香华路523号,32463,板楼,107户,3栋,商品房/房改房,暂无信息,0.5至0.8元/平米/月,珠海市香环物业管理有限公司,宁波香溢渡假村有限公司
迎宾北路住宅,香洲区新香洲,迎宾北路住宅,13929,板楼,42户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
新景雅苑,香洲区新香洲,广东省珠海市香洲区红山路1号,25636,塔板结合,89户,1栋,商品房,暂无信息,1.2元/平米/月,珠海市美球物业管理有限公司,暂无信息
铭泰华府,香洲区新香洲,熙凤路99号,48773,塔板结合,100户,2栋,商品房,暂无信息,暂无信息,珠海华发物业管理有限公司,暂无信息
