名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
张家厅,吴江同里,东溪街107号,12276,未知类型,2户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
屯村街93号,吴江同里,江苏省苏州市吴江区屯村街105号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东宁路,吴江同里,东宁路,9955,未知类型,6户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锦泽华府,吴江震泽,镇南路136号,8708,板楼/塔板结合,677户,26栋,商品房,暂无信息 ,1.2至1.6元/平米/月,吴江市江南缘物业管理有限公司,吴江恒源房地产开发有限公司
悦湖美郡,吴江震泽,震泽镇镇南东路一路1533号,10248,塔板结合,674户,19栋,商品房,暂无信息 ,0.9元/平米/月,苏州项恒成物业管理有限公司,苏州东展房地产开发有限公司
镇南新村,吴江震泽,禹迹路与镇南路交叉口西南150米,10154,塔楼/板楼,431户,26栋,商品房,暂无信息 ,暂无信息,小区自主物业,暂无信息
金丰花园,吴江震泽,镇南一路1168号,7893,板楼,648户,29栋,商品房,暂无信息 ,0.9元/平米/月,金丰物业,暂无信息
新天地家园,吴江震泽,苏站路768号,6621,板楼,454户,43栋,商品房,暂无信息 ,0.35元/平米/月,新天地家园管委会,苏州市房地产开发总公司
景尚雅苑,吴江震泽,双阳路151号,12250,板楼,77户,23栋,商品房,暂无信息 ,1.11元/平米/月,景尚物业,吴江市众业房产开发有限公司
新乐新村,吴江震泽,十字漾路与塔影路交汇处东南角,8265,塔板结合,671户,33栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,暂无信息
双阳新村,吴江震泽,震泽镇镇南一路与双阳路交叉处东南角,6694,板楼,594户,30栋,商品房/动迁安置房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
太阳岛花苑,吴江震泽,双泽路600号（沈家坝北400米）,12387,板楼/塔板结合,1343户,90栋,商品房,暂无信息 ,0.5至3元/平米/月,苏州嘉和欣物业有限公司,吴江百盛置业有限公司
书香春天,吴江震泽,双阳路158号,8734,板楼,635户,33栋,商品房,暂无信息 ,0.1元/平米/月,小区自主物业,吴江市新兴房产开发有限公司
名人苑,吴江震泽,震泽镇新富路1号,10102,板楼,54户,5栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
悦未来朗庭,吴江震泽,镇南路177号,10980,塔板结合,512户,11栋,商品房,暂无信息 ,0.8元/平米/月,东渡物业管理公司,苏州震泽东渡房地产开发有限公司
新城伟业悦隽平澜府,吴江震泽,双阳路新城伟业悦隽平澜府,11269,板楼,1052户,41栋,商品房,暂无信息 ,2.3元/平米/月,暂无信息,新城控股集团股份有限公司
富都花园,吴江震泽,震泽八都铜七线与贯南一路交汇处,8907,板楼/塔板结合,365户,12栋,商品房/限价商品房,暂无信息 ,暂无信息,暂无信息,江苏久新地产开发有限公司
贯前街,吴江震泽,贯前街258号,7123,未知类型,4户,3栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
塔影湾花苑,吴江震泽,江苏省苏州市吴江区震泽镇塔影湾花苑苏州市吴江区震泽镇塔影湾安置小区,7589,未知类型,42户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金域水岸,吴江震泽,江苏省苏州市吴江区震泽镇金丰花园(西北门,13399,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
贯前人家,吴江震泽,贯南一路128号,5588,塔板结合,80户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
八七路,吴江震泽,江苏省苏州市吴江区震泽镇明港新村,7038,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
富景湾,吴江震泽,新富路2号,8453,板楼,374户,5栋,商品房,暂无信息 ,0.9元/平米/月,业主自管,暂无信息
石瑾新村,吴江震泽,南横街与镇南路交叉口西南150米,0,板楼,29户,9栋,商品房,暂无信息 ,0.9元/平米/月,暂无信息,暂无信息
新城花园（吴江）,吴江震泽,吴江镇南一路(近新丰路,5236,塔板结合,1027户,85栋,商品房,暂无信息 ,0.33元/平米/月,苏州工业园区建屋物业发展有限公司,暂无信息
华鑫新村,吴江震泽,明港大道与贯南一路交叉口西南100米,0,板楼/塔板结合,52户,16栋,商品房,暂无信息 ,暂无信息,小区自主物业,暂无信息
镇南别墅区,吴江震泽,镇南路,0,板楼,37户,37栋,商品房,暂无信息 ,暂无信息,小区自主物业,暂无信息
阳光家园,吴江震泽,快鸭港路56号,8800,板楼,453户,22栋,商品房,暂无信息 ,0.9元/平米/月,阳光物业,暂无信息
优瑾新村,吴江震泽,镇南一路附近,0,塔板结合,212户,78栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
木祥路,吴江震泽,震泽镇八都木祥路1号102室,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
八都菜场路155号,吴江震泽,菜场路155号,0,未知类型,1户,1栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
锦泽花园,吴江震泽,震泽镇文震路888号,0,板楼,4户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金都商厦,吴江震泽,江苏省苏州市吴江区贯前街157号,0,未知类型,2户,1栋,商品房,暂无信息 ,12元/平米/月,暂无信息,暂无信息
书香春天,吴江震泽,双阳路158号,8734,板楼,635户,33栋,商品房,暂无信息 ,0.1元/平米/月,小区自主物业,吴江市新兴房产开发有限公司
镇南新村,吴江震泽,禹迹路与镇南路交叉口西南150米,10154,塔楼/板楼,431户,26栋,商品房,暂无信息 ,暂无信息,小区自主物业,暂无信息
金丰花园,吴江震泽,镇南一路1168号,7893,板楼,648户,29栋,商品房,暂无信息 ,0.9元/平米/月,金丰物业,暂无信息
新天地家园,吴江震泽,苏站路768号,6621,板楼,454户,43栋,商品房,暂无信息 ,0.35元/平米/月,新天地家园管委会,苏州市房地产开发总公司
景尚雅苑,吴江震泽,双阳路151号,12250,板楼,77户,23栋,商品房,暂无信息 ,1.11元/平米/月,景尚物业,吴江市众业房产开发有限公司
新乐新村,吴江震泽,十字漾路与塔影路交汇处东南角,8265,塔板结合,671户,33栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,暂无信息
双阳新村,吴江震泽,震泽镇镇南一路与双阳路交叉处东南角,6694,板楼,594户,30栋,商品房/动迁安置房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
太阳岛花苑,吴江震泽,双泽路600号（沈家坝北400米）,12387,板楼/塔板结合,1343户,90栋,商品房,暂无信息 ,0.5至3元/平米/月,苏州嘉和欣物业有限公司,吴江百盛置业有限公司
锦泽华府,吴江震泽,镇南路136号,8708,板楼/塔板结合,677户,26栋,商品房,暂无信息 ,1.2至1.6元/平米/月,吴江市江南缘物业管理有限公司,吴江恒源房地产开发有限公司
悦湖美郡,吴江震泽,震泽镇镇南东路一路1533号,10248,塔板结合,674户,19栋,商品房,暂无信息 ,0.9元/平米/月,苏州项恒成物业管理有限公司,苏州东展房地产开发有限公司
富都花园,吴江震泽,震泽八都铜七线与贯南一路交汇处,8907,板楼/塔板结合,365户,12栋,商品房/限价商品房,暂无信息 ,暂无信息,暂无信息,江苏久新地产开发有限公司
悦未来朗庭,吴江震泽,镇南路177号,10980,塔板结合,512户,11栋,商品房,暂无信息 ,0.8元/平米/月,东渡物业管理公司,苏州震泽东渡房地产开发有限公司
新城伟业悦隽平澜府,吴江震泽,双阳路新城伟业悦隽平澜府,11269,板楼,1052户,41栋,商品房,暂无信息 ,2.3元/平米/月,暂无信息,新城控股集团股份有限公司
贯前人家,吴江震泽,贯南一路128号,5588,塔板结合,80户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
名人苑,吴江震泽,震泽镇新富路1号,10102,板楼,54户,5栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
贯前街,吴江震泽,贯前街258号,7123,未知类型,4户,3栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
金域水岸,吴江震泽,江苏省苏州市吴江区震泽镇金丰花园(西北门,13399,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
塔影湾花苑,吴江震泽,江苏省苏州市吴江区震泽镇塔影湾花苑苏州市吴江区震泽镇塔影湾安置小区,7589,未知类型,42户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
八七路,吴江震泽,江苏省苏州市吴江区震泽镇明港新村,7038,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
优瑾新村,吴江震泽,镇南一路附近,0,塔板结合,212户,78栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳光家园,吴江震泽,快鸭港路56号,8800,板楼,453户,22栋,商品房,暂无信息 ,0.9元/平米/月,阳光物业,暂无信息
华鑫新村,吴江震泽,明港大道与贯南一路交叉口西南100米,0,板楼/塔板结合,52户,16栋,商品房,暂无信息 ,暂无信息,小区自主物业,暂无信息
镇南别墅区,吴江震泽,镇南路,0,板楼,37户,37栋,商品房,暂无信息 ,暂无信息,小区自主物业,暂无信息
石瑾新村,吴江震泽,南横街与镇南路交叉口西南150米,0,板楼,29户,9栋,商品房,暂无信息 ,0.9元/平米/月,暂无信息,暂无信息
新城花园（吴江）,吴江震泽,吴江镇南一路(近新丰路,5236,塔板结合,1027户,85栋,商品房,暂无信息 ,0.33元/平米/月,苏州工业园区建屋物业发展有限公司,暂无信息
富景湾,吴江震泽,新富路2号,8453,板楼,374户,5栋,商品房,暂无信息 ,0.9元/平米/月,业主自管,暂无信息
镇南一路1279号,吴江震泽,镇南一路1279号,0,未知类型,1户,1栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
镇南一路1461号,吴江震泽,震泽镇镇南一路1461号,0,板楼,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
八都银行弄,吴江震泽,震泽镇八都新马路银行弄4-104,0,板楼,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
木祥路,吴江震泽,震泽镇八都木祥路1号102室,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
悠然雅居,昆山巴城,环城西路1209号,49531,塔楼/塔板结合,95户,38栋,商品房,暂无信息 ,3.25至3.5元/平米/月,中环置业有限公司,暂无信息
北岸春天,昆山巴城,石鑫路北岸春天,9261,板楼,1416户,17栋,商品房,暂无信息 ,0.35元/平米/月,暂无信息,暂无信息
银杏苑南区,昆山巴城,君子亭路银杏苑南区,11537,塔板结合,308户,22栋,商品房,暂无信息 ,暂无信息,并蒂莲社区,昆山城开锦亭置业有限公司
锦绣蓝湾,昆山巴城,马鞍山西路3555号,47364,塔楼/板楼,199户,75栋,商品房,暂无信息 ,2元/平米/月,暂无信息,昆山锦绣蓝湾置业有限公司
苏园（昆山）,昆山巴城,学院路苏园（昆山）,35991,板楼,191户,56栋,商品房,暂无信息 ,3元/平米/月,暂无信息,苏州市大成置业发展有限公司 
绿城玫瑰园,昆山巴城,湖滨路3888号,47459,板楼,141户,41栋,商品房,暂无信息 ,3.2至5.8元/平米/月,暂无信息,昆山市香溢房地产有限公司
玉山胜境,昆山巴城,巴城临湖路88号,117099,板楼,8户,8栋,商品房,暂无信息 ,4.5元/平米/月,苏州天元物业管理有限公司,暂无信息
昆阳花园,昆山巴城,环城西路8号,11888,板楼,72户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
富泽苑,昆山巴城,君子亭东路325号,10415,板楼,1296户,40栋,商品房/动迁安置房/使用权,暂无信息 ,0.5至0.65元/平米/月,暂无信息,内蒙古金阳光房地产开发有限责任公司
年丰新村,昆山巴城,古城北路年丰新村,10686,板楼,1465户,69栋,商品房/动迁安置房,暂无信息 ,0.5元/平米/月,昆山安阳物业公司,碧桂园集团
碧波苑,昆山巴城,迎宾路碧波苑,9552,板楼,344户,9栋,商品房,暂无信息 ,2元/平米/月,阳澄湖滨花园大厦小区自主物业,阳澄湖投资有限公司
湖畔雅居,昆山巴城,祖冲之中路湖畔雅居,13187,塔板结合,759户,14栋,商品房,暂无信息 ,1.4元/平米/月,湖畔物业有限公司, 重庆桥达茂宸房地产开发有限公司
湖畔香榭,昆山巴城,临湖东路湖畔香榭,11138,塔板结合,487户,18栋,商品房/动迁安置房,暂无信息 ,1.5元/平米/月,湖畔物业有限公司,阳澄湖投资有限公司
君子兰苑,昆山巴城,信义路君子兰苑,10000,板楼,75户,6栋,商品房,暂无信息 ,暂无信息,并蒂莲社区,暂无信息
致源晴碧园,昆山巴城,环湖支路致源·晴碧园,37720,塔楼/板楼,111户,91栋,商品房/公租房,暂无信息 ,2.8元/平米/月,暂无信息,苏州金鑫房产开发有限公司
阳澄溢景苑,昆山巴城,湖滨南路288号,39318,板楼/塔板结合,71户,36栋,商品房,暂无信息 ,2至2.78元/平米/月,暂无信息,南京开发商
世纪花苑,昆山巴城,巴解路世纪花苑,41191,板楼,20户,20栋,商品房,暂无信息 ,1.8至3元/平米/月,暂无信息,江阴市新天地置业有限公司世纪花苑分公司
鼎园美墅,昆山巴城,民权路8号,69884,板楼,30户,27栋,商品房/限价商品房,暂无信息 ,2至2.45元/平米/月,暂无信息,冠鼎泽恒业千岛湖旅游有限公司
阳澄春晓苑,昆山巴城,林场一支路阳澄春晓苑,12574,板楼/平房,2527户,17栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,合肥上铁房地产开发有限公司
天使湾,昆山巴城,苏州市昆山市环城西路142号,70968,板楼,236户,235栋,商品房,暂无信息 ,2元/平米/月,昆山宇拓地产开发有限公司,馆陶县宇拓房地产开发有限公司
华府庄园,昆山巴城,马鞍山西路华府庄园,18300,塔楼/板楼,1749户,33栋,商品房/已购公房/经济适用房,暂无信息 ,1.8至2.5元/平米/月,昆山市天合物业管理有限公司,上海碧桂园物业发展有限公司
影星度假村文豪花园,昆山巴城,湖滨路88号,28834,板楼/塔板结合,118户,61栋,商品房,暂无信息 ,3.5元/平米/月,昆山阳澄湖房产开发有限责任公司,阳澄湖投资有限公司
品院,昆山巴城,古城路728号,34595,板楼,286户,57栋,商品房,暂无信息 ,1.9至2元/平米/月,沈阳华新联美物业有限公司,城投开发
通澄花园西区,昆山巴城,前进西路3888号,14360,板楼,2131户,60栋,商品房/动迁安置房/使用权/私产,暂无信息 ,0.35元/平米/月,昆山安阳物业公司,南京市万裕(南京)房地产开发有限公司
丰泽园,昆山巴城,湖滨南路680号,58705,塔楼/板楼,144户,133栋,商品房/已购公房,暂无信息 ,1至1.8元/平米/月,暂无信息,江苏国信地产
临湖景苑,昆山巴城,临湖路103号,11245,板楼,1214户,22栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,阳澄湖投资有限公司
神州通城西印象,昆山巴城,景新路神州通城西印象,13992,板楼/塔板结合,2529户,17栋,商品房/已购公房,暂无信息 ,1.8至2元/平米/月,暂无信息,昆山中金花桥置业有限公司
紫怡花园,昆山巴城,马鞍山西路1333号,53420,板楼,187户,65栋,商品房,暂无信息 ,2.4至2.5元/平米/月, 昆山惠虹物业,杭州西溪汇金置业有限公司 
城际风尚花园,昆山巴城,新城路56号,13495,板楼,530户,10栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,中星（昆山）城际置业有限公司
凤鸣园,昆山巴城,凤栖路凤鸣园,10244,塔楼/板楼/塔板结合,1937户,33栋,商品房/经济适用房/动迁安置房,暂无信息 ,0.03至1.5元/平米/月,自带物业,徐州凤鸣房地产开发有限公司
悠然雅居,昆山巴城,环城西路1209号,49531,塔楼/塔板结合,95户,38栋,商品房,暂无信息 ,3.25至3.5元/平米/月,中环置业有限公司,暂无信息
北岸春天,昆山巴城,石鑫路北岸春天,9261,板楼,1416户,17栋,商品房,暂无信息 ,0.35元/平米/月,暂无信息,暂无信息
银杏苑南区,昆山巴城,君子亭路银杏苑南区,11537,塔板结合,308户,22栋,商品房,暂无信息 ,暂无信息,并蒂莲社区,昆山城开锦亭置业有限公司
锦绣蓝湾,昆山巴城,马鞍山西路3555号,47364,塔楼/板楼,199户,75栋,商品房,暂无信息 ,2元/平米/月,暂无信息,昆山锦绣蓝湾置业有限公司
苏园（昆山）,昆山巴城,学院路苏园（昆山）,35991,板楼,191户,56栋,商品房,暂无信息 ,3元/平米/月,暂无信息,苏州市大成置业发展有限公司 
绿城玫瑰园,昆山巴城,湖滨路3888号,47459,板楼,141户,41栋,商品房,暂无信息 ,3.2至5.8元/平米/月,暂无信息,昆山市香溢房地产有限公司
玉山胜境,昆山巴城,巴城临湖路88号,117099,板楼,8户,8栋,商品房,暂无信息 ,4.5元/平米/月,苏州天元物业管理有限公司,暂无信息
昆阳花园,昆山巴城,环城西路8号,11888,板楼,72户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
富泽苑,昆山巴城,君子亭东路325号,10415,板楼,1296户,40栋,商品房/动迁安置房/使用权,暂无信息 ,0.5至0.65元/平米/月,暂无信息,内蒙古金阳光房地产开发有限责任公司
年丰新村,昆山巴城,古城北路年丰新村,10686,板楼,1465户,69栋,商品房/动迁安置房,暂无信息 ,0.5元/平米/月,昆山安阳物业公司,碧桂园集团
碧波苑,昆山巴城,迎宾路碧波苑,9552,板楼,344户,9栋,商品房,暂无信息 ,2元/平米/月,阳澄湖滨花园大厦小区自主物业,阳澄湖投资有限公司
湖畔雅居,昆山巴城,祖冲之中路湖畔雅居,13187,塔板结合,759户,14栋,商品房,暂无信息 ,1.4元/平米/月,湖畔物业有限公司, 重庆桥达茂宸房地产开发有限公司
湖畔香榭,昆山巴城,临湖东路湖畔香榭,11138,塔板结合,487户,18栋,商品房/动迁安置房,暂无信息 ,1.5元/平米/月,湖畔物业有限公司,阳澄湖投资有限公司
君子兰苑,昆山巴城,信义路君子兰苑,10000,板楼,75户,6栋,商品房,暂无信息 ,暂无信息,并蒂莲社区,暂无信息
致源晴碧园,昆山巴城,环湖支路致源·晴碧园,37720,塔楼/板楼,111户,91栋,商品房/公租房,暂无信息 ,2.8元/平米/月,暂无信息,苏州金鑫房产开发有限公司
阳澄溢景苑,昆山巴城,湖滨南路288号,39318,板楼/塔板结合,71户,36栋,商品房,暂无信息 ,2至2.78元/平米/月,暂无信息,南京开发商
世纪花苑,昆山巴城,巴解路世纪花苑,41191,板楼,20户,20栋,商品房,暂无信息 ,1.8至3元/平米/月,暂无信息,江阴市新天地置业有限公司世纪花苑分公司
鼎园美墅,昆山巴城,民权路8号,69884,板楼,30户,27栋,商品房/限价商品房,暂无信息 ,2至2.45元/平米/月,暂无信息,冠鼎泽恒业千岛湖旅游有限公司
阳澄春晓苑,昆山巴城,林场一支路阳澄春晓苑,12574,板楼/平房,2527户,17栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,合肥上铁房地产开发有限公司
天使湾,昆山巴城,苏州市昆山市环城西路142号,70968,板楼,236户,235栋,商品房,暂无信息 ,2元/平米/月,昆山宇拓地产开发有限公司,馆陶县宇拓房地产开发有限公司
华府庄园,昆山巴城,马鞍山西路华府庄园,18300,塔楼/板楼,1749户,33栋,商品房/已购公房/经济适用房,暂无信息 ,1.8至2.5元/平米/月,昆山市天合物业管理有限公司,上海碧桂园物业发展有限公司
影星度假村文豪花园,昆山巴城,湖滨路88号,28834,板楼/塔板结合,118户,61栋,商品房,暂无信息 ,3.5元/平米/月,昆山阳澄湖房产开发有限责任公司,阳澄湖投资有限公司
品院,昆山巴城,古城路728号,34595,板楼,286户,57栋,商品房,暂无信息 ,1.9至2元/平米/月,沈阳华新联美物业有限公司,城投开发
通澄花园西区,昆山巴城,前进西路3888号,14360,板楼,2131户,60栋,商品房/动迁安置房/使用权/私产,暂无信息 ,0.35元/平米/月,昆山安阳物业公司,南京市万裕(南京)房地产开发有限公司
丰泽园,昆山巴城,湖滨南路680号,58705,塔楼/板楼,144户,133栋,商品房/已购公房,暂无信息 ,1至1.8元/平米/月,暂无信息,江苏国信地产
临湖景苑,昆山巴城,临湖路103号,11245,板楼,1214户,22栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,阳澄湖投资有限公司
神州通城西印象,昆山巴城,景新路神州通城西印象,13992,板楼/塔板结合,2529户,17栋,商品房/已购公房,暂无信息 ,1.8至2元/平米/月,暂无信息,昆山中金花桥置业有限公司
紫怡花园,昆山巴城,马鞍山西路1333号,53420,板楼,187户,65栋,商品房,暂无信息 ,2.4至2.5元/平米/月, 昆山惠虹物业,杭州西溪汇金置业有限公司 
城际风尚花园,昆山巴城,新城路56号,13495,板楼,530户,10栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,中星（昆山）城际置业有限公司
凤鸣园,昆山巴城,凤栖路凤鸣园,10244,塔楼/板楼/塔板结合,1937户,33栋,商品房/经济适用房/动迁安置房,暂无信息 ,0.03至1.5元/平米/月,自带物业,徐州凤鸣房地产开发有限公司
中学教师楼(巴城),昆山巴城,景城南路中学教师楼,8722,未知类型,33户,2栋,商品房/已购公房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳澄湖世纪大楼,昆山巴城,湖滨中路15号,7782,未知类型,275户,1栋,商品房,暂无信息 ,2.75元/平米/月,暂无信息,暂无信息
年丰新村,昆山巴城,古城北路年丰新村,10686,板楼,1465户,69栋,商品房/动迁安置房,暂无信息 ,0.5元/平米/月,昆山安阳物业公司,碧桂园集团
碧波苑,昆山巴城,迎宾路碧波苑,9552,板楼,344户,9栋,商品房,暂无信息 ,2元/平米/月,阳澄湖滨花园大厦小区自主物业,阳澄湖投资有限公司
湖畔雅居,昆山巴城,祖冲之中路湖畔雅居,13187,塔板结合,759户,14栋,商品房,暂无信息 ,1.4元/平米/月,湖畔物业有限公司, 重庆桥达茂宸房地产开发有限公司
湖畔香榭,昆山巴城,临湖东路湖畔香榭,11138,塔板结合,487户,18栋,商品房/动迁安置房,暂无信息 ,1.5元/平米/月,湖畔物业有限公司,阳澄湖投资有限公司
君子兰苑,昆山巴城,信义路君子兰苑,10000,板楼,75户,6栋,商品房,暂无信息 ,暂无信息,并蒂莲社区,暂无信息
富泽苑,昆山巴城,君子亭东路325号,10415,板楼,1296户,40栋,商品房/动迁安置房/使用权,暂无信息 ,0.5至0.65元/平米/月,暂无信息,内蒙古金阳光房地产开发有限责任公司
昆阳花园,昆山巴城,环城西路8号,11888,板楼,72户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳澄花园,昆山巴城,百合苑140-41号,10177,平房,395户,12栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,合肥上铁房地产开发有限公司
湖滨花园(昆山市),昆山巴城,前进西路湖滨花园,11085,板楼,2569户,73栋,商品房/动迁安置房,暂无信息 ,0.35元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司
双湖湾别墅,昆山巴城,湖滨南路560号,59325,板楼,204户,102栋,商品房,暂无信息 ,2.8元/平米/月,暂无信息,昆山市海发置业有限公司
鹿澄天地,昆山巴城,民权路18号,60256,板楼/塔板结合,36户,36栋,商品房,暂无信息 ,3元/平米/月,暂无信息,暂无信息
湖畔水韵,昆山巴城,临湖东路湖畔水韵,11615,塔板结合,540户,9栋,商品房,暂无信息 ,1.5元/平米/月,昆山阳澄湖房产开发有限责任公司,阳澄湖投资有限公司
金湖银滩,昆山巴城,锦绣东路1号,15970,塔楼/板楼/塔板结合,1722户,48栋,商品房/经济适用房,暂无信息 ,1.7至1.8元/平米/月,暂无信息,江苏美乐地房地产开发有限公司
天成丽景花园,昆山巴城,石金路38号,11886,塔板结合,1823户,25栋,商品房/私产,暂无信息 ,0.5至1元/平米/月,苏州市绿洲置业有限公司,暂无信息
丰泽园,昆山巴城,湖滨南路680号,58705,塔楼/板楼,144户,133栋,商品房/已购公房,暂无信息 ,1至1.8元/平米/月,暂无信息,江苏国信地产
临湖景苑,昆山巴城,临湖路103号,11245,板楼,1214户,22栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,阳澄湖投资有限公司
神州通城西印象,昆山巴城,景新路神州通城西印象,13992,板楼/塔板结合,2529户,17栋,商品房/已购公房,暂无信息 ,1.8至2元/平米/月,暂无信息,昆山中金花桥置业有限公司
阳澄春晓苑,昆山巴城,林场一支路阳澄春晓苑,12574,板楼/平房,2527户,17栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,合肥上铁房地产开发有限公司
天使湾,昆山巴城,苏州市昆山市环城西路142号,70968,板楼,236户,235栋,商品房,暂无信息 ,2元/平米/月,昆山宇拓地产开发有限公司,馆陶县宇拓房地产开发有限公司
华府庄园,昆山巴城,马鞍山西路华府庄园,18300,塔楼/板楼,1749户,33栋,商品房/已购公房/经济适用房,暂无信息 ,1.8至2.5元/平米/月,昆山市天合物业管理有限公司,上海碧桂园物业发展有限公司
影星度假村文豪花园,昆山巴城,湖滨路88号,28834,板楼/塔板结合,118户,61栋,商品房,暂无信息 ,3.5元/平米/月,昆山阳澄湖房产开发有限责任公司,阳澄湖投资有限公司
品院,昆山巴城,古城路728号,34595,板楼,286户,57栋,商品房,暂无信息 ,1.9至2元/平米/月,沈阳华新联美物业有限公司,城投开发
城际风尚花园,昆山巴城,新城路56号,13495,板楼,530户,10栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,中星（昆山）城际置业有限公司
紫怡花园,昆山巴城,马鞍山西路1333号,53420,板楼,187户,65栋,商品房,暂无信息 ,2.4至2.5元/平米/月, 昆山惠虹物业,杭州西溪汇金置业有限公司 
凤鸣园,昆山巴城,凤栖路凤鸣园,10244,塔楼/板楼/塔板结合,1937户,33栋,商品房/经济适用房/动迁安置房,暂无信息 ,0.03至1.5元/平米/月,自带物业,徐州凤鸣房地产开发有限公司
环湖佳苑,昆山巴城,石鑫路环湖佳苑,9978,板楼,3160户,45栋,商品房/动迁安置房,暂无信息 ,0.5至1.8元/平米/月,暂无信息,阳澄湖投资有限公司
通澄花园西区,昆山巴城,前进西路3888号,14360,板楼,2131户,60栋,商品房/动迁安置房/使用权/私产,暂无信息 ,0.35元/平米/月,昆山安阳物业公司,南京市万裕(南京)房地产开发有限公司
泰泓花园,昆山巴城,民权路泰泓花园,61082,板楼,97户,92栋,商品房/经济适用房,暂无信息 ,2元/平米/月,暂无信息,苏州博泰房地产开发有限公司
檀香园,昆山巴城,环湖支路檀香园,54544,板楼/塔板结合,133户,69栋,商品房,暂无信息 ,2.5至3.5元/平米/月,暂无信息,苏州市长德置业发展有限公司
中大易墅,昆山巴城,城北西路4500号,73611,板楼,84户,79栋,商品房/限价商品房,暂无信息 ,3至4元/平米/月,暂无信息,中大房产公司
悠然雅居,昆山巴城,环城西路1209号,49531,塔楼/塔板结合,95户,38栋,商品房,暂无信息 ,3.25至3.5元/平米/月,中环置业有限公司,暂无信息
阳澄溢景苑,昆山巴城,湖滨南路288号,39318,板楼/塔板结合,71户,36栋,商品房,暂无信息 ,2至2.78元/平米/月,暂无信息,南京开发商
北岸春天,昆山巴城,石鑫路北岸春天,9261,板楼,1416户,17栋,商品房,暂无信息 ,0.35元/平米/月,暂无信息,暂无信息
上社苑,昆山巴城,石金路68号,11018,塔板结合,1244户,10栋,商品房/动迁安置房,暂无信息 ,2.1元/平米/月,暂无信息,暂无信息
依湖园,昆山巴城,001乡道依湖园,20237,板楼,84户,17栋,商品房,暂无信息 ,1.89元/平米/月,暂无信息,暂无信息
湖亭园,昆山巴城,临港路湖亭园,11132,未知类型,231户,7栋,商品房,暂无信息 ,1.1至3元/平米/月,暂无信息,暂无信息
凤晖园,昆山巴城,224省道凤晖园,9079,板楼,658户,21栋,商品房,暂无信息 ,0.35元/平米/月,暂无信息,暂无信息
澄苑花园别墅,昆山巴城,古城北路9号,44944,未知类型,8户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
