名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
武汉国际社区B2地块,江夏黄家湖,江夏区黄家湖大道地铁8号线军运村站斜对面,12686,板楼,690户,15栋,商品房,暂无信息 ,2.98至3.19元/平米/月,暂无信息,暂无信息
美的君兰半岛A4地块,江夏黄家湖,黄家湖大道美的君兰半岛,14080,板楼,817户,8栋,商品房,暂无信息 ,2.9至3元/平米/月,暂无信息,暂无信息
美的君兰半岛A3地块,江夏黄家湖,黄家湖大道美的君兰半岛,19340,板楼,628户,11栋,商品房,暂无信息 ,2.9至3.5元/平米/月,暂无信息,暂无信息
五矿万境水岸,江夏黄家湖,山湖路五矿万境水岸,10683,板楼,1194户,26栋,商品房,暂无信息 ,2.6元/平米/月,五矿物业,五矿地产（武汉）开发有限公司
彩虹郡二期,洪山黄家湖,青菱南路88号,11792,塔楼/板楼/塔板结合/平房,1392户,16栋,商品房/房改房/经济适用房/动迁安置房/使用权/拆迁还建房,暂无信息 ,2.2至2.6元/平米/月,武汉兆嘉乐业房地产开发有限公司,武汉兆嘉乐业房地产开发有限公司
武汉国际社区B6地块,江夏黄家湖,三合街武汉国际社区B6地块,12325,板楼,442户,4栋,商品房,暂无信息 ,3元/平米/月,暂无信息,暂无信息
彩虹郡一期,洪山黄家湖,青菱南路88号,8288,塔楼/板楼,2788户,12栋,商品房/经济适用房/使用权/拆迁还建房,暂无信息 ,1.5至2.4元/平米/月,暂无信息,暂无信息
融创城一期,江夏黄家湖,黄家湖大道武汉融创城,11914,板楼,2078户,13栋,商品房,暂无信息 ,2.98元/平米/月,融创物业服务集团有限公司武汉分公司,武汉融璟房地产开发有限公司
东原湖光里,洪山黄家湖,青菱南路黄家湖大道东原湖光里,13154,板楼,2942户,19栋,商品房/私产,暂无信息 ,2.6至3元/平米/月,武汉新东原物业有限公司,武汉嘉乐业房地产开发有限公司  
武汉军运村,江夏黄家湖,强军路武汉军运村,15516,板楼/塔板结合,4090户,36栋,商品房,暂无信息 ,2.98元/平米/月,保利（武汉）物业管理有限公司,武汉保利金夏房地产开发有限公司
楚天都市沁园,洪山黄家湖,烽胜路黄家湖正北岸,13583,板楼,3309户,72栋,商品房/使用权,暂无信息 ,1.8至3元/平米/月,暂无信息,湖北楚天房地产开发有限责任公司
万科保利联投理想星光,江夏黄家湖,山湖路万科保利联投理想星光,10732,板楼,2751户,18栋,商品房,暂无信息 ,2.3至2.98元/平米/月,武汉市万科物业服务有限公司,武汉金万置业有限公司
鲁巷特一号,洪山虎泉杨家湾,珞瑜路卓豹路398号总参特1号,18995,板楼/平房,52户,2栋,商品房/集资房,暂无信息 ,暂无信息,武汉市万科物业服务有限公司,上海万科置业
五环天地广场,洪山虎泉杨家湾,卓刀泉路271号,31274,板楼,622户,2栋,商品房,暂无信息 ,2.8至12元/平米/月,暂无信息,武汉五环集团
新凯山泉居小区,洪山虎泉杨家湾,卓刀泉路15号,23855,塔楼/板楼/塔板结合,589户,12栋,商品房/私产,暂无信息 ,0.8至1.5元/平米/月,武汉致高物业管理有限责任公司,湖北新凯房地产开发有限公司
洪山外贸宿舍,洪山虎泉杨家湾,卓刀泉路185附1号,14834,板楼,25户,1栋,商品房/房改房,暂无信息 ,0.5元/平米/月,暂无信息,中建地产
伏虎山休养所,洪山虎泉杨家湾,珞喻路500号,15065,板楼,99户,4栋,商品房/房改房,暂无信息 ,3.9元/平米/月,暂无信息,万科物业公司
荣军医院生活小区,洪山虎泉杨家湾,卓刀泉路247号,17150,板楼,245户,9栋,商品房/房改房/私产,暂无信息 ,0.3至0.55元/平米/月,街道办事处（居委会）代管物业,武汉市市政建设集团有限公司
荣校教师小区,洪山虎泉杨家湾,虎泉街245号,16907,板楼,202户,5栋,商品房/房改房/使用权/私产,暂无信息 ,0.4至0.8元/平米/月,街道办事处（居委会）代管物业,武汉市市政建设集团有限公司
卓刀泉村,洪山虎泉杨家湾,虎泉街176号,12571,板楼,32户,2栋,商品房/私产,暂无信息 ,暂无信息,万科睿物业,万科房产
军休四中心,洪山虎泉杨家湾,虎泉街军休四中心,14214,塔楼,103户,7栋,商品房/房改房/经济适用房/私产/军产,暂无信息 ,2元/平米/月,武汉万科物业有限公司, 重庆汇东房地产开发有限公司
伏泉小区,洪山虎泉杨家湾,卓刀泉路85号,17769,板楼,170户,4栋,商品房/经济适用房/军产,暂无信息 ,0.6元/平米/月,长江航运中心物业有限公司,东莞市伏嘉物业投资有限公司
德胜山小区,洪山虎泉杨家湾,珞瑜路546号,13187,板楼,64户,2栋,商品房,暂无信息 ,0.5元/平米/月,街道办事处（居委会）代管物业,潍坊市德胜置业有限公司
工大雅苑,洪山虎泉杨家湾,雄楚大道693号,22624,塔板结合,188户,1栋,商品房/动迁安置房,暂无信息 ,2元/平米/月,无物业管理服务,无开发商
文豪苑,洪山虎泉杨家湾,雄楚大道699号,13263,板楼,584户,7栋,商品房/使用权/私产,暂无信息 ,0.7元/平米/月,武汉市居安物业管理有限公司,武汉嘉华房地产开发有限公司
星光苑,洪山虎泉杨家湾,珞南街卓刀泉15号,18597,塔楼/板楼,108户,3栋,商品房,暂无信息 ,0.6至1元/平米/月,街道办事处（居委会）代管物业,武汉东湖物业发展有限公司
滨湖仪器厂宿舍,洪山虎泉杨家湾,卓刀泉路15号,16150,板楼,184户,7栋,商品房/房改房/经济适用房/私产/集资房,暂无信息 ,1元/平米/月,无物业管理服务,无开发商
武汉工程大学教工宿舍,洪山虎泉杨家湾,"雄楚大道693号, 楚韵路7号",15531,塔楼/板楼,587户,30栋,商品房/房改房/经济适用房/使用权/私产/集资房/校产,暂无信息 ,0.7至2.5元/平米/月,小区自主物业,无开发商
原武汉粮食学校职工家属区,洪山虎泉杨家湾,"虎泉街238号,雄楚大道545号",20240,板楼,40户,3栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
湖北省林业科技推广中心宿舍,洪山虎泉杨家湾,卓刀泉南路33号湖北省林业科技推广中心宿舍,16643,板楼,16户,1栋,商品房/经济适用房/私产,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
卓刀泉中学宿舍楼,洪山虎泉杨家湾,珞喻路379号,16406,板楼,41户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
卓刀泉六合村,洪山虎泉杨家湾,珞喻路446附12,14223,板楼,84户,5栋,商品房/房改房/拆迁还建房,暂无信息 ,暂无信息,暂无信息,暂无信息
华师一初中部家属区,洪山虎泉杨家湾,"虎泉街281号, 卓刀泉路281号",21243,板楼/平房,60户,4栋,商品房/房改房,暂无信息 ,0.5元/平米/月,外文宿舍物业,湖北建工置业有限责任公司
伏虎山庄,洪山虎泉杨家湾,卓刀泉南路20号,14150,板楼,86户,2栋,商品房/房改房,暂无信息 ,0.6元/平米/月,武汉招商物业, 陕西亿润经贸有限公司 
工商局宿舍,洪山虎泉杨家湾,珞喻路436号,14714,塔楼,17户,1栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
湖北交通职业技术学校家属区,洪山虎泉杨家湾,虎泉街173号,13431,板楼,64户,5栋,商品房/房改房/经济适用房/使用权/校产,暂无信息 ,暂无信息,暂无信息,暂无信息
燃料物资总公司宿舍,洪山虎泉杨家湾,卓刀泉路47号,8962,板楼,20户,1栋,商品房,暂无信息 ,0.8元/平米/月,中建物业公司,中建八局
卓悦假日酒店,洪山虎泉杨家湾,"卓刀泉路45号, 卓刀泉南路45号",12164,板楼,1499户,1栋,商品房,暂无信息 ,5元/平米/月,武汉市卓悦酒店管理公司,武汉恒源置业有限公司
教师小区,洪山虎泉杨家湾,虎泉街99号,15316,塔楼/板楼/塔板结合,1325户,30栋,商品房/房改房/经济适用房/私产,暂无信息 ,0.55至0.8元/平米/月,湖北金昌物业管理有限责任公司,万科房产
五环社区,洪山虎泉杨家湾,卓刀泉271号,18798,板楼,1152户,30栋,商品房/房改房/私产,暂无信息 ,0.6元/平米/月,武汉洪投物业管理有限公司,武汉五环集团
尚文创业城,洪山虎泉杨家湾,"雄楚大道杨家湾, 雄楚大道549号",19351,塔楼/板楼,535户,11栋,商品房/使用权/私产,暂无信息 ,0.75元/平米/月,武汉市居安物业管理有限公司,武汉尚文房地产开发有限公司
五环嘉园,洪山虎泉杨家湾,卓刀泉路271号,30188,塔板结合,547户,4栋,商品房/经济适用房/限价商品房,暂无信息 ,2.8元/平米/月,暂无信息,暂无信息
鲁巷特一号,洪山虎泉杨家湾,珞瑜路卓豹路398号总参特1号,18995,板楼/平房,52户,2栋,商品房/集资房,暂无信息 ,暂无信息,武汉市万科物业服务有限公司,上海万科置业
五环天地广场,洪山虎泉杨家湾,卓刀泉路271号,31274,板楼,622户,2栋,商品房,暂无信息 ,2.8至12元/平米/月,暂无信息,武汉五环集团
新凯山泉居小区,洪山虎泉杨家湾,卓刀泉路15号,23855,塔楼/板楼/塔板结合,589户,12栋,商品房/私产,暂无信息 ,0.8至1.5元/平米/月,武汉致高物业管理有限责任公司,湖北新凯房地产开发有限公司
洪山外贸宿舍,洪山虎泉杨家湾,卓刀泉路185附1号,14834,板楼,25户,1栋,商品房/房改房,暂无信息 ,0.5元/平米/月,暂无信息,中建地产
伏虎山休养所,洪山虎泉杨家湾,珞喻路500号,15065,板楼,99户,4栋,商品房/房改房,暂无信息 ,3.9元/平米/月,暂无信息,万科物业公司
荣军医院生活小区,洪山虎泉杨家湾,卓刀泉路247号,17150,板楼,245户,9栋,商品房/房改房/私产,暂无信息 ,0.3至0.55元/平米/月,街道办事处（居委会）代管物业,武汉市市政建设集团有限公司
荣校教师小区,洪山虎泉杨家湾,虎泉街245号,16907,板楼,202户,5栋,商品房/房改房/使用权/私产,暂无信息 ,0.4至0.8元/平米/月,街道办事处（居委会）代管物业,武汉市市政建设集团有限公司
卓刀泉村,洪山虎泉杨家湾,虎泉街176号,12571,板楼,32户,2栋,商品房/私产,暂无信息 ,暂无信息,万科睿物业,万科房产
军休四中心,洪山虎泉杨家湾,虎泉街军休四中心,14214,塔楼,103户,7栋,商品房/房改房/经济适用房/私产/军产,暂无信息 ,2元/平米/月,武汉万科物业有限公司, 重庆汇东房地产开发有限公司
伏泉小区,洪山虎泉杨家湾,卓刀泉路85号,17769,板楼,170户,4栋,商品房/经济适用房/军产,暂无信息 ,0.6元/平米/月,长江航运中心物业有限公司,东莞市伏嘉物业投资有限公司
德胜山小区,洪山虎泉杨家湾,珞瑜路546号,13187,板楼,64户,2栋,商品房,暂无信息 ,0.5元/平米/月,街道办事处（居委会）代管物业,潍坊市德胜置业有限公司
工大雅苑,洪山虎泉杨家湾,雄楚大道693号,22624,塔板结合,188户,1栋,商品房/动迁安置房,暂无信息 ,2元/平米/月,无物业管理服务,无开发商
文豪苑,洪山虎泉杨家湾,雄楚大道699号,13263,板楼,584户,7栋,商品房/使用权/私产,暂无信息 ,0.7元/平米/月,武汉市居安物业管理有限公司,武汉嘉华房地产开发有限公司
星光苑,洪山虎泉杨家湾,珞南街卓刀泉15号,18597,塔楼/板楼,108户,3栋,商品房,暂无信息 ,0.6至1元/平米/月,街道办事处（居委会）代管物业,武汉东湖物业发展有限公司
滨湖仪器厂宿舍,洪山虎泉杨家湾,卓刀泉路15号,16150,板楼,184户,7栋,商品房/房改房/经济适用房/私产/集资房,暂无信息 ,1元/平米/月,无物业管理服务,无开发商
武汉工程大学教工宿舍,洪山虎泉杨家湾,"雄楚大道693号, 楚韵路7号",15531,塔楼/板楼,587户,30栋,商品房/房改房/经济适用房/使用权/私产/集资房/校产,暂无信息 ,0.7至2.5元/平米/月,小区自主物业,无开发商
原武汉粮食学校职工家属区,洪山虎泉杨家湾,"虎泉街238号,雄楚大道545号",20240,板楼,40户,3栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
湖北省林业科技推广中心宿舍,洪山虎泉杨家湾,卓刀泉南路33号湖北省林业科技推广中心宿舍,16643,板楼,16户,1栋,商品房/经济适用房/私产,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
卓刀泉中学宿舍楼,洪山虎泉杨家湾,珞喻路379号,16406,板楼,41户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
卓刀泉六合村,洪山虎泉杨家湾,珞喻路446附12,14223,板楼,84户,5栋,商品房/房改房/拆迁还建房,暂无信息 ,暂无信息,暂无信息,暂无信息
华师一初中部家属区,洪山虎泉杨家湾,"虎泉街281号, 卓刀泉路281号",21243,板楼/平房,60户,4栋,商品房/房改房,暂无信息 ,0.5元/平米/月,外文宿舍物业,湖北建工置业有限责任公司
伏虎山庄,洪山虎泉杨家湾,卓刀泉南路20号,14150,板楼,86户,2栋,商品房/房改房,暂无信息 ,0.6元/平米/月,武汉招商物业, 陕西亿润经贸有限公司 
工商局宿舍,洪山虎泉杨家湾,珞喻路436号,14714,塔楼,17户,1栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
湖北交通职业技术学校家属区,洪山虎泉杨家湾,虎泉街173号,13431,板楼,64户,5栋,商品房/房改房/经济适用房/使用权/校产,暂无信息 ,暂无信息,暂无信息,暂无信息
燃料物资总公司宿舍,洪山虎泉杨家湾,卓刀泉路47号,8962,板楼,20户,1栋,商品房,暂无信息 ,0.8元/平米/月,中建物业公司,中建八局
卓悦假日酒店,洪山虎泉杨家湾,"卓刀泉路45号, 卓刀泉南路45号",12164,板楼,1499户,1栋,商品房,暂无信息 ,5元/平米/月,武汉市卓悦酒店管理公司,武汉恒源置业有限公司
教师小区,洪山虎泉杨家湾,虎泉街99号,15316,塔楼/板楼/塔板结合,1325户,30栋,商品房/房改房/经济适用房/私产,暂无信息 ,0.55至0.8元/平米/月,湖北金昌物业管理有限责任公司,万科房产
五环社区,洪山虎泉杨家湾,卓刀泉271号,18798,板楼,1152户,30栋,商品房/房改房/私产,暂无信息 ,0.6元/平米/月,武汉洪投物业管理有限公司,武汉五环集团
尚文创业城,洪山虎泉杨家湾,"雄楚大道杨家湾, 雄楚大道549号",19351,塔楼/板楼,535户,11栋,商品房/使用权/私产,暂无信息 ,0.75元/平米/月,武汉市居安物业管理有限公司,武汉尚文房地产开发有限公司
五环嘉园,洪山虎泉杨家湾,卓刀泉路271号,30188,塔板结合,547户,4栋,商品房/经济适用房/限价商品房,暂无信息 ,2.8元/平米/月,暂无信息,暂无信息
颐锦逸舍,江夏江夏其它,矿山路28号,5708,板楼,211户,6栋,商品房,暂无信息 ,0.5至1元/平米/月,暂无信息,武汉新区指挥部
畔山御景,江夏江夏其它,矿山路28号,8781,塔楼/板楼,331户,7栋,商品房,暂无信息 ,1.2元/平米/月,小区自主物业,"武汉市住宅开发公司,武汉嘉华房地产开发有限公司"
琨瑜之星,江夏江夏其它,锦绣大道琨瑜之星,7656,板楼,669户,14栋,商品房,暂无信息 ,2.3元/平米/月,华润置地（武汉）物业管理有限公司,武汉润广招房地产开发有限公司
关山桥小区,江夏江夏其它,纸金路关山桥小区,6258,塔板结合,102户,8栋,商品房/经济适用房,暂无信息 ,0.5至0.6元/平米/月,暂无信息,暂无信息
山水怡园,江夏江夏其它,江夏区矿山路30号,5204,塔楼,24户,7栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
白云花园,江夏江夏其它,白云一路,6753,塔楼/板楼,87户,6栋,商品房/房改房/经济适用房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
保利和光晨樾,江夏江夏其它,白沙洲大道保利和光晨樾,8022,板楼/塔板结合,1688户,32栋,商品房,暂无信息 ,2.6至2.8元/平米/月,暂无信息,武汉南部新城建设发展有限公司
路劲时代城天隽,江夏江夏其它,锦绣大道与锦五路交叉口路劲时代城天隽,6989,板楼/塔板结合,783户,9栋,商品房,暂无信息 ,1.8至2.5元/平米/月,暂无信息,暂无信息
中建三局四公司,江夏江夏其它,武汉市江夏区纸坊大街1347号,4304,板楼,63户,7栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
武地融创锦上公馆,江夏江夏其它,锦绣大道武地锦绣华府,7288,板楼,694户,13栋,商品房,暂无信息 ,2.4元/平米/月,武汉地产集团东方物业有限公司,武汉泰恒房地产开发有限公司
乌龙泉矿工人村,江夏江夏其它,工人村路乌龙泉矿工人村,1878,板楼,433户,20栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
武地融创金麟壹号,江夏江夏其它,金江路武地融创金麟壹号,6288,塔楼/板楼,668户,7栋,商品房,暂无信息 ,2.2元/平米/月,融创物业服务集团有限公司,武汉凌悦房地产开发有限公司
轻工供销公司综合楼,江夏江夏其它,武昌大道489号,4404,板楼,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
长存锦园,东湖高新江夏其它,潜力路长存锦园,10245,板楼/塔板结合/平房,1912户,21栋,商品房,暂无信息 ,1.98至2.98元/平米/月,暂无信息,暂无信息
融创城二期C1地块,江夏江夏其它,三合街融创城二期C1地块,12971,板楼,326户,4栋,商品房,暂无信息 ,2.98元/平米/月,暂无信息,暂无信息
拾光里,江夏江夏其它,湖北省武汉市江夏区锦绣大道毛里畈附近,6997,塔楼/板楼/塔板结合,868户,14栋,商品房,暂无信息 ,1至2.98元/平米/月,暂无信息,武汉招润碧盈房地产开发有限公司
路劲时代城天悦,江夏江夏其它,界兴路1号,6924,未知类型,584户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
新建巷,江夏江夏其它,湖北省武汉市江夏区乌龙泉街道西街,2960,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
路劲时代城,江夏江夏其它,界兴路路劲时代城,6954,板楼,1212户,7栋,商品房,暂无信息 ,2.6元/平米/月,暂无信息,武汉鑫嘉艺置业有限公司
恒大科技旅游城,江夏江夏其它,天子山大道特1号,9335,塔板结合,7132户,311栋,商品房,暂无信息 ,1.8元/平米/月,恒大金碧物业管理公司,武汉巴登城投资有限公司
伊托邦麓山郡,江夏江夏其它,"五里界锦绣大道1号,界兴路2号",8511,塔楼/板楼,494户,61栋,商品房,暂无信息 ,2.5至3元/平米/月,暂无信息,湖北大都地产集团有限公司
武汉国际社区B4地块,江夏江夏其它,黄家湖大道武汉国际社区B4地块,13133,板楼,1125户,22栋,商品房,暂无信息 ,2.9至2.98元/平米/月,暂无信息,暂无信息
建发金茂玺悦,江夏江夏其它,军运村南建发金茂玺悦,11874,板楼/塔板结合,1495户,30栋,商品房,暂无信息 ,2.9至2.98元/平米/月,武汉市汉阳建发物业管理有限公司,武汉兆悦茂房地产开发有限公司
融创城二期C3地块,江夏江夏其它,三合街融创城二期C3地块,11607,板楼,1396户,10栋,商品房,暂无信息 ,2.98元/平米/月,暂无信息,暂无信息
路劲时代城天峦,江夏江夏其它,界兴路与锦绣大道交叉口东南角路劲时代城2天峦,7119,板楼/塔板结合,1170户,9栋,商品房,暂无信息 ,1.8至2.59元/平米/月,暂无信息,暂无信息
何家湖村二期还建房,江夏江夏其它,何家湖村二期还建房,0,未知类型,8户,6栋,商品房/拆迁还建房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
豹山村还建小区,江夏江夏其它,星光大道豹山村还建小区,0,未知类型,1868户,31栋,商品房/拆迁还建房/保障性住房,暂无信息 ,暂无信息,暂无信息,暂无信息
武汉国家地球空间信息产业基地（新区）,东湖高新江夏其它,高新大道国家地球空间信息产业基地（新区）,5954,塔楼,125户,1栋,商品房,暂无信息 ,4.5元/平米/月,暂无信息,暂无信息
大花岭库粮油储备公司宿舍,江夏江夏其它,大花岭粮储宿舍,0,未知类型,1户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
茅家边湾,江夏江夏其它,湖北省武汉市江夏区S122,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
畔山御景,江夏江夏其它,矿山路28号,8781,塔楼/板楼,331户,7栋,商品房,暂无信息 ,1.2元/平米/月,小区自主物业,"武汉市住宅开发公司,武汉嘉华房地产开发有限公司"
颐锦逸舍,江夏江夏其它,矿山路28号,5708,板楼,211户,6栋,商品房,暂无信息 ,0.5至1元/平米/月,暂无信息,武汉新区指挥部
琨瑜之星,江夏江夏其它,锦绣大道琨瑜之星,7656,板楼,669户,14栋,商品房,暂无信息 ,2.3元/平米/月,华润置地（武汉）物业管理有限公司,武汉润广招房地产开发有限公司
中建三局四公司,江夏江夏其它,武汉市江夏区纸坊大街1347号,4304,板楼,63户,7栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
白云花园,江夏江夏其它,白云一路,6753,塔楼/板楼,87户,6栋,商品房/房改房/经济适用房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
武地融创锦上公馆,江夏江夏其它,锦绣大道武地锦绣华府,7288,板楼,694户,13栋,商品房,暂无信息 ,2.4元/平米/月,武汉地产集团东方物业有限公司,武汉泰恒房地产开发有限公司
轻工供销公司综合楼,江夏江夏其它,武昌大道489号,4404,板楼,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
保利和光晨樾,江夏江夏其它,白沙洲大道保利和光晨樾,8022,板楼/塔板结合,1688户,32栋,商品房,暂无信息 ,2.6至2.8元/平米/月,暂无信息,武汉南部新城建设发展有限公司
武地融创金麟壹号,江夏江夏其它,金江路武地融创金麟壹号,6288,塔楼/板楼,668户,7栋,商品房,暂无信息 ,2.2元/平米/月,融创物业服务集团有限公司,武汉凌悦房地产开发有限公司
乌龙泉矿工人村,江夏江夏其它,工人村路乌龙泉矿工人村,1878,板楼,433户,20栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
拾光里,江夏江夏其它,湖北省武汉市江夏区锦绣大道毛里畈附近,6997,塔楼/板楼/塔板结合,868户,14栋,商品房,暂无信息 ,1至2.98元/平米/月,暂无信息,武汉招润碧盈房地产开发有限公司
山水怡园,江夏江夏其它,江夏区矿山路30号,5204,塔楼,24户,7栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
关山桥小区,江夏江夏其它,纸金路关山桥小区,6258,塔板结合,102户,8栋,商品房/经济适用房,暂无信息 ,0.5至0.6元/平米/月,暂无信息,暂无信息
路劲时代城天悦,江夏江夏其它,界兴路1号,6924,未知类型,584户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
路劲时代城天隽,江夏江夏其它,锦绣大道与锦五路交叉口路劲时代城天隽,6989,板楼/塔板结合,783户,9栋,商品房,暂无信息 ,1.8至2.5元/平米/月,暂无信息,暂无信息
长存锦园,东湖高新江夏其它,潜力路长存锦园,10245,板楼/塔板结合/平房,1912户,21栋,商品房,暂无信息 ,1.98至2.98元/平米/月,暂无信息,暂无信息
融创城二期C1地块,江夏江夏其它,三合街融创城二期C1地块,12971,板楼,326户,4栋,商品房,暂无信息 ,2.98元/平米/月,暂无信息,暂无信息
新建巷,江夏江夏其它,湖北省武汉市江夏区乌龙泉街道西街,2960,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建发金茂玺悦,江夏江夏其它,军运村南建发金茂玺悦,11874,板楼/塔板结合,1495户,30栋,商品房,暂无信息 ,2.9至2.98元/平米/月,武汉市汉阳建发物业管理有限公司,武汉兆悦茂房地产开发有限公司
武汉国际社区B4地块,江夏江夏其它,黄家湖大道武汉国际社区B4地块,13133,板楼,1125户,22栋,商品房,暂无信息 ,2.9至2.98元/平米/月,暂无信息,暂无信息
伊托邦麓山郡,江夏江夏其它,"五里界锦绣大道1号,界兴路2号",8511,塔楼/板楼,494户,61栋,商品房,暂无信息 ,2.5至3元/平米/月,暂无信息,湖北大都地产集团有限公司
恒大科技旅游城,江夏江夏其它,天子山大道特1号,9335,塔板结合,7132户,311栋,商品房,暂无信息 ,1.8元/平米/月,恒大金碧物业管理公司,武汉巴登城投资有限公司
融创城二期C3地块,江夏江夏其它,三合街融创城二期C3地块,11607,板楼,1396户,10栋,商品房,暂无信息 ,2.98元/平米/月,暂无信息,暂无信息
路劲时代城,江夏江夏其它,界兴路路劲时代城,6954,板楼,1212户,7栋,商品房,暂无信息 ,2.6元/平米/月,暂无信息,武汉鑫嘉艺置业有限公司
路劲时代城天峦,江夏江夏其它,界兴路与锦绣大道交叉口东南角路劲时代城2天峦,7119,板楼/塔板结合,1170户,9栋,商品房,暂无信息 ,1.8至2.59元/平米/月,暂无信息,暂无信息
龙泉小区,江夏江夏其它,凤莲大道龙泉小区,0,未知类型,212户,14栋,商品房/拆迁还建房,暂无信息 ,暂无信息,暂无信息,暂无信息
新长江林肯国际城,江夏江夏其它,金口大道新长江林肯国际城,0,板楼,908户,16栋,商品房,暂无信息 ,暂无信息,新长江物业公司,湖北世纪东方房地产开发有限公司
武汉国家地球空间信息产业基地（新区）,东湖高新江夏其它,高新大道国家地球空间信息产业基地（新区）,5954,塔楼,125户,1栋,商品房,暂无信息 ,4.5元/平米/月,暂无信息,暂无信息
豹山村还建小区,江夏江夏其它,星光大道豹山村还建小区,0,未知类型,1868户,31栋,商品房/拆迁还建房/保障性住房,暂无信息 ,暂无信息,暂无信息,暂无信息
何家湖村二期还建房,江夏江夏其它,何家湖村二期还建房,0,未知类型,8户,6栋,商品房/拆迁还建房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
珞狮路286号,洪山珞狮南路,珞狮路286号,14034,塔楼/板楼,159户,5栋,商品房/房改房,暂无信息 ,0.6元/平米/月,暂无信息,无
南湖狮山美庐,洪山珞狮南路,珞狮南路南湖狮山美庐,10448,塔楼,269户,3栋,商品房,暂无信息 ,1.5元/平米/月,逸情雅阁物业服务中心, 重庆汇东房地产开发有限公司
南湖梦里水乡,洪山珞狮南路,幸福关家咀18号,14357,板楼,120户,2栋,商品房/私产,暂无信息 ,0.7元/平米/月,武汉中泰物业管理有限公司,武汉中泰房置业有限公司
珞狮路308号,洪山珞狮南路,珞狮路308号,9644,板楼,66户,4栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,加豪房地产开发（湖北）有限公司
创意天地写字楼,洪山珞狮南路,丁字桥南路,0,塔楼/板楼,450户,11栋,商品房/经济适用房/使用权/私产,暂无信息 ,4元/平米/月,暂无信息,武汉光谷联合股份有限公司
生物科技职业学院宿舍,洪山珞狮南路,野芷湖1号,12392,塔楼/板楼,55户,4栋,商品房/房改房/私产,暂无信息 ,暂无信息,无物业管理服务,无开发商
明泽丰华苑下马湖,洪山珞狮南路,明泽丰华苑下马湖,10653,塔板结合,432户,2栋,商品房/动迁安置房/拆迁还建房,暂无信息 ,0.01至1.2元/平米/月,无物业管理服务,武汉市市政建设集团有限公司
泰然南湖玫瑰湾一期,洪山珞狮南路,狮子山街苫风咀8号,23417,板楼,882户,33栋,商品房/私产/拆迁还建房,暂无信息 ,1.5至2.2元/平米/月,深圳市泰然物业管理服务有限公司武汉分公司	,武汉市深业泰然房地产开发有限公司
紫崧珞狮花园,洪山珞狮南路,狮子山街珞狮南路115号,14321,板楼,90户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,武汉紫菘房地产建筑集团股份有限公司
恺得南湖国际,洪山珞狮南路,珞狮南路与文治街交汇处,14781,塔楼,234户,1栋,商品房,暂无信息 ,2.2元/平米/月,锦绣雅园物业管理有限公司,武汉中建经贸发展有限责任公司
泰然南湖玫瑰湾二期,洪山珞狮南路,狮子山街苫风咀8号,15351,塔楼/板楼/塔板结合,1169户,16栋,商品房/使用权,暂无信息 ,1.5元/平米/月,深圳市泰然物业管理服务有限公司武汉分公司	,武汉市深业泰然房地产开发有限公司
泰然南湖玫瑰湾三期,洪山珞狮南路,狮子山街苫风咀8号,22585,板楼/塔板结合,1189户,35栋,商品房,暂无信息 ,1.5至2.2元/平米/月,深圳市泰然物业管理服务有限公司武汉分公司	,武汉市深业泰然房地产开发有限公司
