名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
锦庐花园,福田区竹子林,安托山六路11-02号,175505,塔板结合,394户,4栋,商品房,1997-2014年 ,4.5元/平米/月,深圳市世居物业管理有限公司,深圳市地业房地产有限公司
雅福居,福田区竹子林,侨香三道28号,145060,塔板结合,321户,4栋,商品房,2007-2010年 ,2.8元/平米/月,无物业管理服务,深圳市福田实业发展有限公司
越众小区,福田区竹子林,竹子林六路8号,78052,塔楼/塔板结合,611户,17栋,商品房,1983-1998年 ,1至2.8元/平米/月,深圳市越众物业管理有限公司,深圳越众集团公司
金海燕花园,福田区竹子林,侨城东路1151号,86366,塔板结合,727户,7栋,商品房,1997-2000年 ,4.5元/平米/月,万科物业,深圳市燕沙房地产开发有限公司
竹盛花园一期,福田区竹子林,紫竹六道78号,73481,板楼/塔板结合,644户,13栋,商品房,1996-2000年 ,0.8至3.5元/平米/月,深圳市新东升物业管理有限公司,深圳市建安集团
育星苑,福田区竹子林,紫竹六道30号,64734,板楼,161户,2栋,商品房,1997年 ,2.5元/平米/月,深圳市大众物业管理有限公司,暂无资料
耀荣园,福田区竹子林,锦绣街8号,66942,塔板结合,172户,9栋,商品房,1997-1999年 ,1.2元/平米/月,深联物业管理(深圳)有限公司,无开发商
东方园博苑,福田区竹子林,职教街1号,103431,塔板结合,120户,1栋,商品房,2000-2007年 ,4元/平米/月,深圳市创意物业管理有限公司,深圳市贵贵佳产业有限公司
碧海云天一期,福田区竹子林,白石路68号,144704,塔楼/塔板结合,682户,8栋,商品房,2003年 ,2.8至3.2元/平米/月,深圳市金地物业管理有限公司,深圳市京基房地产开发有限公司
竹园小学教师住宅楼,福田区竹子林,农林路17号,84720,板楼,29户,1栋,商品房,1991年 ,暂无信息,暂无信息,暂无信息
万科瑧山府,福田区竹子林,安托山六路与侨香五道交汇处,201957,塔楼/板楼,630户,8栋,商品房,2017-2018年 ,9.8元/平米/月,深圳市万科物业管理有限公司,深圳市东方欣悦实业有限公司
建业大厦,福田区竹子林,农林路7号,100349,塔板结合,384户,2栋,商品房,2002年 ,2.8元/平米/月,吉祥物业,深圳市建业房地产开发有限公司
建业小区南区,福田区竹子林,农林路11号,104228,塔板结合,1146户,21栋,商品房,1985-1998年 ,0.8元/平米/月,二建物业管理有限公司,暂无资料
竹盛花园二期,福田区竹子林,紫竹六道竹盛花园二期,82920,板楼,180户,2栋,商品房,2003年 ,0.9元/平米/月,暂无信息,暂无信息
竹盛花园三期,福田区竹子林,红荔西路竹盛花园三期,83880,塔板结合,414户,1栋,商品房,2006年 ,2.6元/平米/月,暂无信息,暂无信息
香诗美林,福田区竹子林,竹子林四路14号,91293,板楼,1087户,10栋,商品房,2003-2006年 ,2.8元/平米/月,深圳市金众物业管理有限公司,深圳市金众地产集团有限公司
安峦公馆,福田区竹子林,侨香路三道与侨香四路交汇处,171235,塔板结合/平房,347户,3栋,商品房/使用权,2018年 ,4.6至9.8元/平米/月,深圳市万科物业管理有限公司,深圳市耀凯房地产投资发展有限公司
天健公馆,福田区竹子林,福田区的香蜜湖街道办安托山六路与侨香四路交汇处西北侧,168082,塔楼,221户,1栋,商品房/使用权,2003-2021年 ,4.8元/平米/月,暂无信息,深圳市市政工程总公司
香山美树苑,福田区竹子林,农林路23号,131125,塔楼,737户,9栋,商品房,2003-2017年 ,2.8元/平米/月,深圳市东部物业管理有限公司,深圳市鹏城房地产开发有限公司
竹园小区,福田区竹子林,农林路13号,111174,板楼,1703户,27栋,商品房/乡产,1984-2000年 ,0.8元/平米/月,深圳市东部物业管理有限公司,深圳市鹏城房地产开发有限公司
君子广场,福田区竹子林,侨香路206号,101505,塔板结合,1186户,7栋,商品房,2013年 ,3至6元/平米/月,深圳地铁物业管理发展有限公司,暂无资料
金竹花园,福田区竹子林,紫竹4道36号,76833,板楼/塔板结合,294户,6栋,商品房,1996-1999年 ,1.5元/平米/月,深圳市金众物业管理有限公司,固安安盛房地产开发有限公司
金众小区,福田区竹子林,竹林子七路23号,74960,塔楼/塔板结合,828户,24栋,商品房/使用权,1984-1994年 ,0.8元/平米/月,深圳金众物业管理有限公司,深圳市金众地产集团有限公司
万科香蜜府,福田区竹子林,福田安托山地铁站C出口,182026,塔楼/板楼,530户,4栋,商品房,2019-2021年 ,9至9.8元/平米/月,万科物业,深圳市名爵房地产开发有限公司
鑫竹苑,福田区竹子林,农林路5号,104024,塔板结合,307户,3栋,商品房,2002年 ,2.8元/平米/月,深圳市东部物业管理有限公司,深圳市鹏城房地产开发有限公司
宝能公馆,福田区竹子林,红荔西路与农林路交汇处（山姆会员店及儿童公园旁）,158859,塔板结合,1149户,10栋,商品房,2015-2017年 ,6.8至9元/平米/月,深圳市宝能物业管理有限公司,宝能地产股份有限公司
风临左岸,福田区竹子林,农林路53号,120303,塔板结合,440户,6栋,商品房,2003-2004年 ,3元/平米/月,深业集团(深圳)物业管理有限公司,深圳深业集团有限公司
越海家园,福田区竹子林,竹林四路11号,86017,塔楼/塔板结合,932户,6栋,商品房,2005-2006年 ,2.8至3元/平米/月,深圳市金地物业管理有限公司,深圳市（越众）集团股份有限公司
红树林海景花园,福田区竹子林,深南大道8008,0,塔板结合,280户,2栋,商品房/军产,2000-2012年 ,3元/平米/月,华侨城物业管理公司,华侨城房地产有限公司
明福居,福田区竹子林,农林路59号,0,塔楼,116户,2栋,商品房,2006-2008年 ,3元/平米/月,深圳市新天时代物业管理有限公司,深圳市雄江投资发展有限公司
鸿新花园,福田区竹子林,侨香路3038号,0,板楼,728户,9栋,商品房/军产,暂无信息 ,2.2元/平米/月,暂无信息,暂无信息
侨香公馆,福田区竹子林,侨香路3028号,0,塔楼/板楼,2798户,9栋,商品房/使用权/军产,1999-2015年 ,5.8元/平米/月,深圳市东部物业管理有限公司,天津宝能合兴置业有限公司
敦煌大厦,福田区竹子林,深南大道竹子林,0,塔板结合,160户,1栋,商品房,暂无信息 ,7.8元/平米/月,中海物业管理（深圳）有限公司,暂无信息
教育科技大厦,福田区竹子林,深南大道竹子林,0,塔板结合,60户,1栋,商品房,2003年 ,3.5元/平米/月,暂无信息,暂无信息
联泰大厦,福田区竹子林,深南大道竹子林,0,塔板结合,454户,1栋,商品房,2000-2007年 ,暂无信息,广东联泰集团物业管理有限公司深圳分公司,深圳联泰房地产开发有限公司
中国经贸大厦,福田区竹子林,深南大道竹子林,0,塔板结合,309户,1栋,商品房/使用权,2007年 ,10元/平米/月,深圳市执一物业管理有限公司,深圳市豪嘉实业投资有限公司
求是大厦,福田区竹子林,紫竹七道17号,0,塔板结合,1156户,3栋,商品房,2005-2009年 ,3.9元/平米/月,愉景湾物业管理（深圳）有限公司,深圳市华明辉置业有限公司
福田区国土所住宅小区,福田区竹子林,紫竹六道12号,0,塔板结合,48户,2栋,商品房,1998年 ,0.8元/平米/月,金众物业管理有限公司,金众房地产开发
合正置地公馆,福田区竹子林,"侨香路合正置地大厦,侨香路3022号",0,塔楼/塔板结合,212户,2栋,商品房,2003-2021年 ,暂无信息,暂无信息,深圳市合正房地产集团有限公司
中国光大银行大厦,福田区竹子林,深圳市福田区紫竹七道26号,0,塔板结合,44户,1栋,商品房,暂无信息 ,10元/平米/月,深圳银城物业管理有限公司,暂无信息
建安山海中心,福田区竹子林,福 田深南大道8000号,0,塔板结合,262户,1栋,商品房,2015年 ,14元/平米/月,深圳市建艺物业管理有限公司,深圳市建安（集团）股份有限公司
珍奇景苑,福田区竹子林,珍奇景苑,0,塔板结合,273户,1栋,商品房,2002年 ,1.5元/平米/月,深圳市港庭物业管理有限公司,深圳市置景实业有限公司
祥祺花园,南山区白石洲,沙祥街6号,65466,板楼/塔板结合,471户,9栋,商品房,1996-1997年 ,1.01元/平米/月,深圳市中民物业管理有限公司,深圳祥祺房地产开发有限公司
联发大楼,南山区白石洲,沙河东路318,60440,塔楼/板楼/塔板结合,96户,3栋,商品房,1994年 ,1至1.45元/平米/月,深圳实业(深圳)有限公司,深圳实业(深圳)有限公司
深圳湾花园,南山区白石洲,沙河东路188号,70498,塔板结合,245户,11栋,商品房,1996-1998年 ,1.1至1.2元/平米/月,深圳市世纪开元物业服务有限公司,深圳祥祺房地产开发有限公司
中信花园,南山区白石洲,新中路33号,54780,板楼/塔板结合,113户,4栋,商品房,1995-1996年 ,1至3.2元/平米/月,深圳市世纪开元物业服务有限公司,深圳中信房地产开发有限公司
碧茵苑,南山区白石洲,广东省深圳市南山区沙河东路338号,62971,塔板结合,98户,1栋,商品房,1994-2001年 ,暂无信息,无物业管理服务,万科房产
明珠花园,南山区白石洲,新中路8号,99930,板楼/塔板结合,250户,6栋,商品房,1994-2010年 ,1至2元/平米/月,深圳市世纪开元物业服务有限公司, 大理耀鹏房地产开发有限责任公司
侨城豪苑二期,南山区白石洲,新中路9号,70559,塔楼,280户,2栋,商品房,2003年 ,2.3至2.98元/平米/月,暂无信息,深圳祥祺房地产开发有限公司
侨城馨苑,南山区白石洲,新塘二坊53号,75298,塔板结合,609户,1栋,商品房,2004-2010年 ,2.8元/平米/月,深圳市华侨城物业管理有限公司,深圳华侨城房地产有限公司
侨洲花园,南山区白石洲,新中路29号,65104,板楼/塔板结合,403户,4栋,商品房,1992-2004年 ,1.01至1.2元/平米/月,深圳市祥祺物业管理有限公司,沙河实业股份有限公司
沙河观景阁,南山区白石洲,深圳南山区沙河东路与新中路交汇处,68223,塔板结合,252户,1栋,商品房,2004年 ,4.2元/平米/月,深圳市振粤物业管理有限公司,深圳市新汇商投资有限公司
中海深圳湾畔花园,南山区白石洲,"沙河东路186号, 沙河街1, 沙河街1南门, 沙河东路186南门",86936,塔楼/塔板结合,1334户,9栋,商品房,2003-2004年 ,3.5至3.51元/平米/月,深圳中海物业管理有限公司,中海地产
侨城豪苑,南山区白石洲,沙河街17号,74038,塔板结合,657户,4栋,商品房,2002-2003年 ,3.15至3.5元/平米/月,深圳中海物业管理有限公司,深圳祥祺房地产开发有限公司
景翠苑,南山区白石洲,沙河东路2013号,0,塔板结合,43户,2栋,商品房/乡产,1992-1993年 ,1元/平米/月,无物业管理服务,暂无资料
深业世纪山谷,南山区白石洲,新塘街深业世纪山谷,98954,塔楼/板楼,1146户,3栋,商品房,2023年 ,6.8至9.9元/平米/月,暂无信息,暂无信息
宝能城,南山区大学城,留仙大道以北， 学苑路以南,125398,塔楼,3658户,11栋,商品房/使用权,2015-2019年 ,4.9至4.91元/平米/月,吉祥物业,宝能地产股份有限公司
华晖云门,南山区大学城,"南方科技大学正门南侧，留仙大道以北，学苑路以南, 学苑大道1099号",105600,塔楼,1187户,6栋,商品房/使用权,2015年 ,3.9元/平米/月,深圳万科物业服务有限公司,深圳市华晖集团有限公司
鼎胜金域世家,南山区大学城,西丽石鼓路和留仙大道西北角,96494,塔楼,368户,4栋,商品房,2015年 ,4.28元/平米/月,金地物业,深圳市鼎胜投资有限公司
水木丹华,南山区大学城,丽山路23号,90603,塔楼,939户,6栋,商品房,2004-2019年 ,3.8元/平米/月,深圳市厚德物业管理有限公司,深圳市塘泰投资发展有限公司
丽雅苑,南山区大学城,同发路,102117,塔楼/塔板结合,637户,7栋,商品房/房改房/使用权,2010-2013年 ,2元/平米/月,深圳市常安物业服务有限公司,暂无信息
天悦湾花园,南山区大学城,留仙大道2188号,111363,塔楼,823户,6栋,商品房/集资房,2013-2015年 ,3.9至3.91元/平米/月,深圳市天悦物业管理有限公司,深圳市天悦房地产开发有限公司
兴园居,南山区大学城,西丽湖路4068号,59658,板楼,40户,1栋,商品房,1996-1998年 ,1元/平米/月,深圳市新健兴物业有限公司, 西安保亿名卓置业有限公司
塘朗城,南山区大学城,南山区留仙大道南侧地铁五号线塘朗站B出口,0,塔楼,1240户,2栋,商品房,2015-2018年 ,4.5元/平米/月,深圳地铁物业管理发展有限公司,深圳市朗通房地产开发有限公司
德意名居一期,南山区大学城,西丽湖路4221,87343,塔楼,764户,6栋,商品房,2009-2010年 ,3.08元/平米/月,深圳市开元国际物业管理有限公司,深圳市合成隆实业开发有限公司
塘朗城广场东区,南山区大学城,留仙大道塘朗城,76110,塔楼,500户,4栋,商品房,2015年 ,3.68元/平米/月,深圳地铁物业管理发展有限公司,深圳市朗通房地产开发有限公司
宝能城西区,南山区大学城,"留仙大道宝能城西区,留仙大道3318号",100707,塔楼/板楼,818户,6栋,商品房,2016-2019年 ,5.9至5.99元/平米/月,暂无信息,暂无信息
桑泰丹华园三期,南山区大学城,平山一路桑泰丹华园三期,94230,塔楼/板楼,424户,4栋,商品房,2008-2017年 ,3.6元/平米/月,深圳市盛孚物业管理有限公司 ,暂无信息
西丽湖工贸公司住宅,南山区大学城,西丽湖路西丽湖工贸公司住宅,54899,板楼,36户,1栋,商品房,1996年 ,0.78元/平米/月,暂无信息,暂无信息
桑泰丹华园二期,南山区大学城,平山一路桑泰丹华园二期,86105,塔楼/板楼,302户,4栋,商品房,2007-2008年 ,2.8至3.6元/平米/月,深圳市盛孚物业管理有限公司 ,暂无信息
桑泰丹华一期,南山区大学城,丽山路12号,91540,塔板结合,240户,2栋,商品房,2006-2008年 ,2.8元/平米/月,深圳市厚德物业管理有限公司,深圳市桑泰房地产开发有限公司
丽岛茗园,南山区大学城,西丽湖路4220号,74157,板楼,108户,3栋,商品房,1996-1999年 ,1.25至1.8元/平米/月,深圳市粤宝物业管理有限公司,深圳市福浩铭实业、深圳财富房产
西丽山庄,南山区大学城,西丽湖路4018号,84562,板楼/塔板结合,70户,49栋,商品房/经济适用房,2004-2008年 ,3至12元/平米/月,暂无信息,深圳市林江房地产有限公司
鹤祥苑,南山区大学城,西丽湖路,56309,板楼,348户,8栋,商品房,1994-2016年 ,1元/平米/月,深圳市滨海物业管理有限公司,深圳市世新实业发展有限公司
学城绿园,南山区大学城,丽山路14号,57854,板楼,140户,6栋,商品房,2002-2003年 ,1.2元/平米/月,深圳市中地物业管理有限公司,深圳市华南观赏生物开发有限公司
西湖林语,南山区大学城,丽山路16号,92942,塔楼,802户,6栋,商品房/经济适用房,2007年 ,2.8至2.9元/平米/月,深圳市中地物业管理有限公司,深圳市华南观赏生物开发有限公司
西丽湖度假村,南山区大学城,西丽湖路4066,51020,板楼,345户,9栋,商品房,1994-2005年 ,0.78至0.8元/平米/月,深圳市滨海物业管理有限公司,深圳市佳德美奂旅游开发有限公司
德意名居二期,南山区大学城,西丽湖路4221号,100006,塔板结合,148户,2栋,商品房,2010-2011年 ,3.08元/平米/月,深圳市德业基物业管理有限公司,深圳市合成隆实业开发有限公司
宝能华府,南山区大学城,同悦路18号,100085,塔楼/塔板结合,378户,4栋,商品房,2013-2016年 ,3.8元/平米/月,深圳市宝能物业管理有限公司,深圳宝能华府置业有限公司
金众麒麟公馆,南山区大学城,南山区西丽街道沁园路西面沁园二路北面（麒麟山庄旁）,112829,塔板结合,1071户,8栋,商品房,2008-2022年 ,6.8元/平米/月,深圳市航天物业管理有限公司,暂无信息
博林天瑞,南山区大学城,南山沙河西路与留仙大道交汇处,107520,塔楼,1591户,9栋,商品房,2015-2016年 ,4.5至5.5元/平米/月,博林物业,深圳博林集团有限公司
京基御景峯,南山区大学城,"深圳市南山区长岭陂站A1出口,长源二街15号",81256,塔楼/塔板结合,5614户,14栋,商品房/经济适用房/动迁安置房/使用权,2010-2021年 ,4.9至5.15元/平米/月,京基物业管理有限公司,深圳市京基房地产股份有限公司
深铁阅山境花园,南山区大学城,东滨路深铁阅山境花园,90158,塔楼,1294户,2栋,商品房/使用权,2021年 ,3.9至4元/平米/月,深圳市深铁物业管理有限公司,深圳地铁置业集团有限公司
南国丽城,南山区大学城,留仙大道1306号,74081,板楼/塔板结合,1222户,6栋,商品房,2004-2005年 ,1.7至3.6元/平米/月,深圳市万科物业服务有限公司,深圳市闽泰房地产开发有限公司
崇文花园,南山区大学城,仙科路学苑大道汇交处,0,塔楼,4359户,19栋,商品房,2014年 ,2.5元/平米/月,深圳市常安物业服务有限公司,暂无信息
留仙洞大厦,南山区大学城,留仙洞村188号,0,塔板结合,216户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
宝能城,南山区大学城,留仙大道以北， 学苑路以南,125398,塔楼,3658户,11栋,商品房/使用权,2015-2019年 ,4.9至4.91元/平米/月,吉祥物业,宝能地产股份有限公司
华晖云门,南山区大学城,"南方科技大学正门南侧，留仙大道以北，学苑路以南, 学苑大道1099号",105600,塔楼,1187户,6栋,商品房/使用权,2015年 ,3.9元/平米/月,深圳万科物业服务有限公司,深圳市华晖集团有限公司
鼎胜金域世家,南山区大学城,西丽石鼓路和留仙大道西北角,96494,塔楼,368户,4栋,商品房,2015年 ,4.28元/平米/月,金地物业,深圳市鼎胜投资有限公司
水木丹华,南山区大学城,丽山路23号,90603,塔楼,939户,6栋,商品房,2004-2019年 ,3.8元/平米/月,深圳市厚德物业管理有限公司,深圳市塘泰投资发展有限公司
丽雅苑,南山区大学城,同发路,102117,塔楼/塔板结合,637户,7栋,商品房/房改房/使用权,2010-2013年 ,2元/平米/月,深圳市常安物业服务有限公司,暂无信息
天悦湾花园,南山区大学城,留仙大道2188号,111363,塔楼,823户,6栋,商品房/集资房,2013-2015年 ,3.9至3.91元/平米/月,深圳市天悦物业管理有限公司,深圳市天悦房地产开发有限公司
兴园居,南山区大学城,西丽湖路4068号,59658,板楼,40户,1栋,商品房,1996-1998年 ,1元/平米/月,深圳市新健兴物业有限公司, 西安保亿名卓置业有限公司
塘朗城,南山区大学城,南山区留仙大道南侧地铁五号线塘朗站B出口,0,塔楼,1240户,2栋,商品房,2015-2018年 ,4.5元/平米/月,深圳地铁物业管理发展有限公司,深圳市朗通房地产开发有限公司
德意名居一期,南山区大学城,西丽湖路4221,87343,塔楼,764户,6栋,商品房,2009-2010年 ,3.08元/平米/月,深圳市开元国际物业管理有限公司,深圳市合成隆实业开发有限公司
塘朗城广场东区,南山区大学城,留仙大道塘朗城,76110,塔楼,500户,4栋,商品房,2015年 ,3.68元/平米/月,深圳地铁物业管理发展有限公司,深圳市朗通房地产开发有限公司
宝能城西区,南山区大学城,"留仙大道宝能城西区,留仙大道3318号",100707,塔楼/板楼,818户,6栋,商品房,2016-2019年 ,5.9至5.99元/平米/月,暂无信息,暂无信息
桑泰丹华园三期,南山区大学城,平山一路桑泰丹华园三期,94230,塔楼/板楼,424户,4栋,商品房,2008-2017年 ,3.6元/平米/月,深圳市盛孚物业管理有限公司 ,暂无信息
西丽湖工贸公司住宅,南山区大学城,西丽湖路西丽湖工贸公司住宅,54899,板楼,36户,1栋,商品房,1996年 ,0.78元/平米/月,暂无信息,暂无信息
桑泰丹华园二期,南山区大学城,平山一路桑泰丹华园二期,86105,塔楼/板楼,302户,4栋,商品房,2007-2008年 ,2.8至3.6元/平米/月,深圳市盛孚物业管理有限公司 ,暂无信息
桑泰丹华一期,南山区大学城,丽山路12号,91540,塔板结合,240户,2栋,商品房,2006-2008年 ,2.8元/平米/月,深圳市厚德物业管理有限公司,深圳市桑泰房地产开发有限公司
丽岛茗园,南山区大学城,西丽湖路4220号,74157,板楼,108户,3栋,商品房,1996-1999年 ,1.25至1.8元/平米/月,深圳市粤宝物业管理有限公司,深圳市福浩铭实业、深圳财富房产
西丽山庄,南山区大学城,西丽湖路4018号,84562,板楼/塔板结合,70户,49栋,商品房/经济适用房,2004-2008年 ,3至12元/平米/月,暂无信息,深圳市林江房地产有限公司
鹤祥苑,南山区大学城,西丽湖路,56309,板楼,348户,8栋,商品房,1994-2016年 ,1元/平米/月,深圳市滨海物业管理有限公司,深圳市世新实业发展有限公司
学城绿园,南山区大学城,丽山路14号,57854,板楼,140户,6栋,商品房,2002-2003年 ,1.2元/平米/月,深圳市中地物业管理有限公司,深圳市华南观赏生物开发有限公司
西湖林语,南山区大学城,丽山路16号,92942,塔楼,802户,6栋,商品房/经济适用房,2007年 ,2.8至2.9元/平米/月,深圳市中地物业管理有限公司,深圳市华南观赏生物开发有限公司
西丽湖度假村,南山区大学城,西丽湖路4066,51020,板楼,345户,9栋,商品房,1994-2005年 ,0.78至0.8元/平米/月,深圳市滨海物业管理有限公司,深圳市佳德美奂旅游开发有限公司
德意名居二期,南山区大学城,西丽湖路4221号,100006,塔板结合,148户,2栋,商品房,2010-2011年 ,3.08元/平米/月,深圳市德业基物业管理有限公司,深圳市合成隆实业开发有限公司
宝能华府,南山区大学城,同悦路18号,100085,塔楼/塔板结合,378户,4栋,商品房,2013-2016年 ,3.8元/平米/月,深圳市宝能物业管理有限公司,深圳宝能华府置业有限公司
金众麒麟公馆,南山区大学城,南山区西丽街道沁园路西面沁园二路北面（麒麟山庄旁）,112829,塔板结合,1071户,8栋,商品房,2008-2022年 ,6.8元/平米/月,深圳市航天物业管理有限公司,暂无信息
博林天瑞,南山区大学城,南山沙河西路与留仙大道交汇处,107520,塔楼,1591户,9栋,商品房,2015-2016年 ,4.5至5.5元/平米/月,博林物业,深圳博林集团有限公司
京基御景峯,南山区大学城,"深圳市南山区长岭陂站A1出口,长源二街15号",81256,塔楼/塔板结合,5614户,14栋,商品房/经济适用房/动迁安置房/使用权,2010-2021年 ,4.9至5.15元/平米/月,京基物业管理有限公司,深圳市京基房地产股份有限公司
深铁阅山境花园,南山区大学城,东滨路深铁阅山境花园,90158,塔楼,1294户,2栋,商品房/使用权,2021年 ,3.9至4元/平米/月,深圳市深铁物业管理有限公司,深圳地铁置业集团有限公司
南国丽城,南山区大学城,留仙大道1306号,74081,板楼/塔板结合,1222户,6栋,商品房,2004-2005年 ,1.7至3.6元/平米/月,深圳市万科物业服务有限公司,深圳市闽泰房地产开发有限公司
崇文花园,南山区大学城,仙科路学苑大道汇交处,0,塔楼,4359户,19栋,商品房,2014年 ,2.5元/平米/月,深圳市常安物业服务有限公司,暂无信息
留仙洞大厦,南山区大学城,留仙洞村188号,0,塔板结合,216户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
腾飞苑,南山区大学城,留仙大道2038,0,塔板结合,75户,1栋,暂无信息,暂无信息 ,2.5元/平米/月,深圳市南山区西丽实业公司,暂无信息
留仙居北区,南山区大学城,高新路21号附近,0,未知类型,776户,14栋,商品房/使用权,暂无信息 ,2.8元/平米/月,深圳盛世嘉物业管理有限公司,暂无信息
丽新花园,南山区大学城,沙 河 西路4011,0,板楼/塔板结合,486户,16栋,商品房/使用权,暂无信息 ,2元/平米/月,深圳市海中联物业管理有限公司,深圳市海中联物业管理有限公司
留仙居南A区,南山区大学城,新高路21号附近,0,塔板结合/平房,773户,5栋,商品房/使用权/乡产/集资房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
蓝天花园,南山区大学城,同发路1号,0,塔楼,312户,3栋,商品房/军产,暂无信息 ,2.8元/平米/月,暂无信息,暂无信息
丽岛花园,南山区大学城,西丽湖路4221号,0,板楼,3户,1栋,乡产,暂无信息 ,1.01元/平米/月,暂无信息,暂无信息
平丽花园,南山区大学城,西丽湖路4106号,0,塔楼/板楼,142户,6栋,商品房,2000年 ,1.05元/平米/月,无物业管理服务,暂无资料
崇文花园,南山区大学城,仙科路学苑大道汇交处,0,塔楼,4359户,19栋,商品房,2014年 ,2.5元/平米/月,深圳市常安物业服务有限公司,暂无信息
百旺研发公寓,南山区大学城,沙河西路5158号,0,塔板结合,419户,3栋,商品房/使用权,暂无信息 ,暂无信息,暂无信息,暂无信息
留仙公館,南山区大学城,留仙村路108号,0,塔板结合,196户,1栋,商品房,2009年 ,3元/平米/月,深圳市世房物业管理有限公司, 陕西亿润经贸有限公司 
留仙洞大厦,南山区大学城,留仙洞村188号,0,塔板结合,216户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
西丽书店综合楼,南山区大学城,南天路3,57444,板楼,48户,2栋,商品房/集资房,1999年 ,0.6元/平米/月,深圳市新华置业物业管理有限公司,暂无信息
聚宁山庄,南山区大学城,南山区,0,塔板结合,2户,2栋,商品房,暂无信息 ,8元/平米/月,暂无信息,暂无信息
远洋天著华府,南山区大学城,丽山路远洋天著华府,0,塔楼/板楼/塔板结合,1604户,9栋,商品房,2021-2023年 ,3.6至5.85元/平米/月,远洋亿家物业深圳分公司,远洋控股集团（中国）有限公司
弘基朗寓,南山区大学城,留仙大道弘基朗寓,0,未知类型,403户,1栋,商品房,暂无信息 ,6.8元/平米/月,暂无信息,暂无信息
汀兰鹭榭花园,南山区红树湾,白石三道8号,206992,板楼/塔板结合,673户,17栋,商品房,2004-2007年 ,2.8至4.01元/平米/月,深圳市东部物业管理有限公司,深圳市东部开发（集团）有限公司
汇雅苑,南山区红树湾,石洲北街16号,92705,塔板结合,190户,7栋,商品房,1998-2000年 ,1.6元/平米/月,深圳泛海物业管理有限公司,深圳南油房地产有限公司
美庐锦园,南山区红树湾,石洲中路25号,83062,塔板结合,461户,5栋,商品房,2002年 ,2.6至2.8元/平米/月,深圳市沙河物业管理有限公司,深圳市天蔚实业有限公司
桂苑小区,南山区红树湾,沙河东路138号,102221,板楼/塔板结合,168户,6栋,商品房,1995-1996年 ,3.5元/平米/月,深圳市常安物业服务有限公司,沙河实业股份有限公司
世纪村三期,南山区红树湾,沙河东路118号,110938,塔楼/板楼,211户,4栋,商品房,2003年 ,3.2至4.2元/平米/月,深圳市沙河物业管理有限公司,沙河实业股份有限公司
世纪村二期,南山区红树湾,沙河东路118号,105409,塔楼,592户,9栋,商品房,2001-2002年 ,3.2元/平米/月,深圳市世纪开元物业服务有限公司,沙河实业股份有限公司
世纪村四期,南山区红树湾,沙河东路118号,93779,塔楼/塔板结合,614户,5栋,商品房,2001-2004年 ,3.2至3.6元/平米/月,深圳市沙河物业管理有限公司,沙河实业股份有限公司
沙河高尔夫别墅,南山区红树湾,"沙河东路,沙河东路1号",0,板楼/平房,11户,4栋,商品房,1998-2002年 ,4.8元/平米/月,深圳市沙河物业管理有限公司,沙河置业公司
国际市长交流中心,南山区红树湾,石洲中路55号,59076,塔板结合,506户,1栋,商品房,2004年 ,3.8元/平米/月,深圳市瑞驰酒店管理有限公司,深圳市金晖房地产有限公司
世纪村一期,南山区红树湾,沙河东路118号,92406,塔楼,428户,5栋,商品房,2001-2002年 ,2.8至3.2元/平米/月,深圳市世纪开元物业服务有限公司,沙河实业股份有限公司
京基御景东方,南山区红树湾,白石路168号,128584,塔楼/板楼/塔板结合,946户,16栋,商品房,2006-2007年 ,3.8元/平米/月,深圳市京基物业管理有限公司,深圳市京基房地产开发有限公司
瑧湾汇,南山区红树湾,深圳市南山区深湾一路与白石四道交汇处东北侧,99100,塔楼/塔板结合,1709户,9栋,商品房,1995-2021年 ,9.97至9.98元/平米/月,深圳市万科物业管理有限公司,深圳市地铁集团有限公司
百仕达红树西岸,南山区红树湾,深湾一路3号,200378,板楼,1556户,3栋,商品房,2005-2007年 ,7.5至7.8元/平米/月,深圳百仕达物业管理有限公司,深圳市百仕达实业有限公司
中信红树湾北区,南山区红树湾,白石二道7号,154813,塔楼/板楼/平房,1455户,11栋,商品房,1997-2010年 ,3.8至5.9元/平米/月,深圳市百利行物业发展有限公司,深圳中信房地产开发有限公司
中信红树湾南区,南山区红树湾,白石二道7号,160223,塔楼/板楼/平房,1348户,13栋,商品房,2005-2009年 ,3.8至4.5元/平米/月,深圳中海物业管理有限公司,深圳中信红树湾房地产有限公司
深圳湾公馆,南山区后海,后海大道与东滨路交汇处,193892,塔板结合,480户,1栋,商品房,2016年 ,9.9元/平米/月,暂无信息,广东城脉地产有限公司
雅仕荔景苑,南山区后海,南海大道2052号,91135,塔楼,686户,4栋,商品房,2002-2003年 ,2.5至2.8元/平米/月,深圳市玉蓝物业管理有限公司,深圳市玉蓝实业有限公司
